time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20080128:0936,248,83,0,20.52,30.37,5.52,0
20080128:1036,42,53,0,8.12,28.73,4.34,0
20080128:1136,0,0,0,0,27.55,3.52,0
20080128:1236,0,0,0,0,27.36,3.17,0
20080128:1336,0,0,0,0,27.14,3.93,0
20080128:1436,0,0,0,0,26.39,5.17,0
20080128:1536,0,0,0,0,24.9,5.45,0
20080128:1636,0,0,0,0,23.32,5.31,0
20080128:1736,0,0,0,0,21.96,5.24,0
20080128:1836,0,0,0,0,21.19,4.97,0
20080128:1936,0,0,0,0,20.16,4.83,0
20080128:2036,0,0,0,0,19.33,4.62,0
20080128:2136,0,0,0,0,18.69,4.28,0
20080128:2236,109,52,0,10.93,19.2,4.76,0
20080128:2336,495,85,0,23.24,20.94,4.48,0
20080129:0036,547,79,0,35.93,23.45,3.86,0
20080129:0136,709,108,0,48.6,26.19,3.1,0
20080129:0236,844,121,0,60.87,28.7,2.62,0
20080129:0336,935,124,0,71.51,30.77,2.83,0
20080129:0436,961,125,0,75.88,32.32,3.38,0
20080129:0536,902,135,0,69.43,33.3,3.86,0
20080129:0636,799,130,0,58.21,33.71,4.41,0
20080129:0736,631,130,0,45.8,33.7,4.76,0
20080129:0836,443,113,0,33.1,32.87,5.17,0
20080129:0936,246,84,0,20.44,31.41,4.97,0
20080129:1036,38,54,0,8.03,29.9,4.14,0
20080129:1136,0,0,0,0,28.72,3.93,0
20080129:1236,0,0,0,0,27.97,4.07,0
20080129:1336,0,0,0,0,27,5.45,0
20080129:1436,0,0,0,0,25.23,6.62,0
20080129:1536,0,0,0,0,23.32,6.69,0
20080129:1636,0,0,0,0,21.88,6.34,0
20080129:1736,0,0,0,0,20.8,5.93,0
20080129:1836,0,0,0,0,19.98,5.93,0
20080129:1936,0,0,0,0,19.34,5.86,0
20080129:2036,0,0,0,0,18.87,5.79,0
20080129:2136,0,0,0,0,18.68,5.45,0
20080129:2236,99,55,0,10.76,19.5,5.93,0
20080129:2336,448,113,0,23.07,21.25,6.07,0
20080130:0036,495,112,0,35.77,23.2,5.72,0
20080130:0136,681,124,0,48.43,25.26,5.31,0
20080130:0236,842,121,0,60.67,27.15,4.83,0
20080130:0336,898,147,0,71.27,28.83,4.48,0
20080130:0436,959,125,0,75.62,30.2,4.14,0
20080130:0536,901,135,0,69.26,31.14,4,0
20080130:0636,813,120,0,58.1,31.38,4.62,0
20080130:0736,630,130,0,45.71,31.32,4.97,0
20080130:0836,433,118,0,33.02,30.76,5.38,0
20080130:0936,240,86,0,20.35,29.66,5.79,0
20080130:1036,51,47,0,7.92,27.96,5.72,0
20080130:1136,0,0,0,0,25.84,6.28,0
20080130:1236,0,0,0,0,23.88,6.48,0
20080130:1336,0,0,0,0,22.35,6.48,0
20080130:1436,0,0,0,0,21.09,6.62,0
20080130:1536,0,0,0,0,20.02,6.48,0
20080130:1636,0,0,0,0,19.23,6,0
20080130:1736,0,0,0,0,18.71,5.66,0
20080130:1836,0,0,0,0,18.23,5.79,0
20080130:1936,0,0,0,0,17.88,6.07,0
20080130:2036,0,0,0,0,17.67,5.72,0
20080130:2136,0,0,0,0,17.55,5.1,0
20080130:2236,0,21,0,10.58,18.43,5.52,0
20080130:2336,183,254,0,22.91,20.31,5.93,0
20080131:0036,447,140,0,35.6,22.53,5.52,0
20080131:0136,678,124,0,48.26,24.72,4.97,0
20080131:0236,839,122,0,60.48,26.69,4.41,0
20080131:0336,931,124,0,71.03,28.46,4.07,0
20080131:0436,958,124,0,75.35,29.97,3.79,0
20080131:0536,916,124,0,69.09,31.15,3.72,0
20080131:0636,796,131,0,57.99,31.88,3.52,0
20080131:0736,628,130,0,45.62,32.18,3.59,0
20080131:0836,432,118,0,32.93,32.01,3.86,0
20080131:0936,212,102,0,20.26,31.3,4.21,0
20080131:1036,32,53,0,7.82,30.05,4.14,0
20080131:1136,0,0,0,0,28.37,4.97,0
20080131:1236,0,0,0,0,26.84,5.66,0
20080131:1336,0,0,0,0,25.36,5.86,0
20080131:1436,0,0,0,0,24.09,6,0
20080131:1536,0,0,0,0,23.06,6.14,0
20080131:1636,0,0,0,0,22.12,6.14,0
20080131:1736,0,0,0,0,21.36,6.07,0
20080131:1836,0,0,0,0,20.62,6.14,0
20080131:1936,0,0,0,0,20.18,6.07,0
20080131:2036,0,0,0,0,19.91,5.93,0
20080131:2136,0,0,0,0,19.75,5.79,0
20080131:2236,51,74,0,10.4,20.59,5.72,0
20080131:2336,155.6,128.6,0,22.74,22.74,6.41,1
20080201:0036,464,125,0,35.44,25.46,6.21,0
20080201:0136,667,127,0,48.09,28.01,5.72,0
20080201:0236,827,125,0,60.29,30.3,5.1,0
20080201:0336,954,104,0,70.78,32.19,4.55,0
20080201:0436,1000,91,0,75.07,33.61,4.07,0
20080201:0536,992,68,0,68.91,34.6,3.72,0
20080201:0636,878,71,0,57.87,35.65,2.69,0
20080201:0736,744,49,0,45.52,35.96,2.97,0
20080201:0836,525,54,0,32.83,35.63,3.31,0
20080201:0936,282,56,0,20.16,35.15,3.86,0
20080201:1036,68,36,0,7.71,33.93,3.59,0
20080201:1136,0,0,0,0,32.37,4.07,0
20080201:1236,0,0,0,0,31.02,5.45,0
20080201:1336,0,0,0,0,29.5,6.34,0
20080201:1436,0,0,0,0,27.86,6.83,0
20080201:1536,0,0,0,0,26.23,7.03,0
20080201:1636,0,0,0,0,24.89,7.03,0
20080201:1736,0,0,0,0,23.88,7.03,0
20080201:1836,0,0,0,0,22.85,6.41,0
20080201:1936,0,0,0,0,22.27,6.07,0
20080201:2036,0,0,0,0,21.79,6.14,0
20080201:2136,0,0,0,0,21.57,5.59,0
20080201:2236,0,13,0,10.23,22.17,5.93,0
20080201:2336,0,50,0,22.57,24.21,6,0
20080202:0036,25,270,0,35.27,27.05,5.66,0
20080202:0136,460,253,0,47.92,29.29,5.17,0
20080202:0236,336,405,0,60.09,31.72,4.62,0
20080202:0336,334,458,0,70.52,33.28,4.14,0
20080202:0436,473,410,0,74.79,34.81,3.86,0
20080202:0536,937,104,0,68.72,35.87,3.38,0
20080202:0636,860,82,0,57.74,35.93,2.48,0
20080202:0736,629,125,0,45.42,36.16,2.34,0
20080202:0836,490,76,0,32.73,35.83,2.48,0
20080202:0936,280,56,0,20.05,35.07,3.79,0
20080202:1036,67,35,0,7.59,33.63,4.21,0
20080202:1136,0,0,0,0,31.91,4.62,0
20080202:1236,0,0,0,0,30,5.31,0
20080202:1336,0,0,0,0,28.2,5.03,0
20080202:1436,0,0,0,0,27.16,4.76,0
20080202:1536,0,0,0,0,26.55,4.62,0
20080202:1636,0,0,0,0,26.11,4.34,0
20080202:1736,0,0,0,0,25.66,4.07,0
20080202:1836,0,0,0,0,25.29,4.14,0
20080202:1936,0,0,0,0,24.87,4,0
20080202:2036,0,0,0,0,24.52,3.86,0
20080202:2136,0,0,0,0,24.19,3.59,0
20080202:2236,0,13,0,10.05,25.13,3.31,0
20080202:2336,154,258,0,22.4,27.18,4.07,0
20080203:0036,459,125,0,35.11,29.33,4,0
20080203:0136,675,118,0,47.75,31.49,3.31,0
20080203:0236,838,115,0,59.89,33.24,2.14,0
20080203:0336,783,213,0,70.27,34.55,0.69,0
20080203:0436,855,186,0,74.5,35.3,0.69,0
20080203:0536,741,231,0,68.52,35.6,1.52,0
20080203:0636,282,411,0,57.6,36.14,2.14,0
20080203:0736,253,333,0,45.3,36.25,2.62,0
20080203:0836,351,162,0,32.63,35.61,3.93,0
20080203:0936,256,70,0,19.94,34.13,5.03,0
20080203:1036,44,45,0,7.47,31.76,5.52,0
20080203:1136,0,0,0,0,29.41,7.1,0
20080203:1236,0,0,0,0,27.3,7.24,0
20080203:1336,0,0,0,0,26.49,6.83,0
20080203:1436,0,0,0,0,26.13,6.41,0
20080203:1536,0,0,0,0,25.85,6.34,0
20080203:1636,0,0,0,0,25.46,6,0
20080203:1736,0,0,0,0,25,5.66,0
20080203:1836,0,0,0,0,23.8,6.62,0
20080203:1936,0,0,0,0,23.2,6.83,0
20080203:2036,0,0,0,0,22.81,6.69,0
20080203:2136,0,0,0,0,22.42,6.28,0
20080203:2236,0,12,0,9.87,22.77,6.28,0
20080203:2336,0,55,0,22.24,24.09,6.69,0
20080204:0036,37,278,0,34.94,26.49,6.62,0
20080204:0136,60,374,0,47.57,28.8,6.41,0
20080204:0236,236,439,0,59.69,30.14,6.14,0
20080204:0336,332,456,0,70.01,31.67,5.79,0
20080204:0436,610,335,0,74.2,33.59,5.45,0
20080204:0536,251,476,0,68.32,34.71,5.59,0
20080204:0636,471,321,0,57.46,35.49,5.24,0
20080204:0736,405,258,0,45.19,33.3,5.59,0
20080204:0836,211,234,0,32.52,32.67,6.76,0
20080204:0936,45,160,0,19.82,31.96,6.83,0
20080204:1036,23,51,0,7.34,30.76,6.83,0
20080204:1136,0,0,0,0,29.51,6.69,0
20080204:1236,0,0,0,0,28.53,7.03,0
20080204:1336,0,0,0,0,27.67,7.03,0
20080204:1436,0,0,0,0,27.14,6.55,0
20080204:1536,0,0,0,0,26.95,5.86,0
20080204:1636,0,0,0,0,26.82,5.38,0
20080204:1736,0,0,0,0,26.71,4.97,0
20080204:1836,0,0,0,0,25.86,4.76,0
20080204:1936,0,0,0,0,25.61,4.41,0
20080204:2036,0,0,0,0,25.35,4.14,0
20080204:2136,0,0,0,0,25.17,3.93,0
20080204:2236,0,12,0,9.69,25.71,4.07,0
20080204:2336,0,49,0,22.07,27.16,4.41,0
20080205:0036,0,64,0,34.78,28.75,5.45,0
20080205:0136,4,287,0,47.4,30.41,5.86,0
20080205:0236,214,443,0,59.49,31.83,5.52,0
20080205:0336,139,500,0,69.75,33.02,5.1,0
20080205:0436,435,426,0,73.91,33.96,4.34,0
20080205:0536,198,489,0,68.1,34.01,3.45,0
20080205:0636,20,384,0,57.31,33.36,4.21,0
20080205:0736,63,359,0,45.06,31.55,3.31,0
20080205:0836,73,268,0,32.4,31.16,1.59,0
20080205:0936,0,67,0,19.7,31.26,2.14,0
20080205:1036,3,44,0,7.2,30.66,2.28,0
20080205:1136,0,0,0,0,29.95,1.66,0
20080205:1236,0,0,0,0,28.94,1.31,0
20080205:1336,0,0,0,0,27.44,0.76,0
20080205:1436,0,0,0,0,26.71,1.03,0
20080205:1536,0,0,0,0,26.67,1.93,0
20080205:1636,0,0,0,0,26.65,2.76,0
20080205:1736,0,0,0,0,26.68,3.45,0
20080205:1836,0,0,0,0,25.71,4.69,0
20080205:1936,0,0,0,0,25.24,4.62,0
20080205:2036,0,0,0,0,24.73,4.28,0
20080205:2136,0,0,0,0,24.47,4.07,0
20080205:2236,0,20,0,9.52,24.52,3.72,0
20080205:2336,138,258,0,21.9,25.15,4.34,0
20080206:0036,339,191,0,34.61,26.54,4.9,0
20080206:0136,119,381,0,47.22,28.38,5.03,0
20080206:0236,289,418,0,59.29,30,5.1,0
20080206:0336,793,203,0,69.48,31.65,5.66,0
20080206:0436,391,445,0,73.6,33.23,6.14,0
20080206:0536,43,457,0,67.88,34.01,6.41,0
20080206:0636,7,341,0,57.15,33.49,6.14,0
20080206:0736,510,194,0,44.93,33.1,5.79,0
20080206:0836,9,224,0,32.27,32.51,4.9,0
20080206:0936,18,148,0,19.58,32.17,4.62,0
20080206:1036,0,31,0,7.07,31.61,4.28,0
20080206:1136,0,0,0,0,30.86,4.21,0
20080206:1236,0,0,0,0,30.16,4.76,0
20080206:1336,0,0,0,0,29.1,6.07,0
20080206:1436,0,0,0,0,27.38,6.83,0
20080206:1536,0,0,0,0,24.95,6.34,0
20080206:1636,0,0,0,0,24,5.59,0
20080206:1736,0,0,0,0,23.46,5.24,0
20080206:1836,0,0,0,0,22.69,5.52,0
20080206:1936,0,0,0,0,21.11,4.9,0
20080206:2036,0,0,0,0,20.23,5.03,0
20080206:2136,0,0,0,0,19.64,5.03,0
20080206:2236,0,12,0,9.34,19.6,5.31,0
20080206:2336,0,49,0,21.73,19.49,5.52,0
20080207:0036,0,52,0,34.44,19.69,6,0
20080207:0136,0,71,0,47.05,20.43,5.72,0
20080207:0236,1,304,0,59.08,21.1,6.41,0
20080207:0336,0,214,0,69.22,21.4,7.03,0
20080207:0436,20,436,0,73.29,22.01,6.9,0
20080207:0536,0,181,0,67.66,22.39,6.55,0
20080207:0636,0,136,0,56.99,23.97,6.34,0
20080207:0736,0,89,0,44.79,23.62,5.03,0
20080207:0836,0,78,0,32.15,22.84,5.03,0
20080207:0936,0,30,0,19.44,22.42,4.83,0
20080207:1036,23.5,39.25,0,6.92,22,4.76,1
20080207:1136,0,0,0,0,21.69,5.03,0
20080207:1236,0,0,0,0,21.67,5.59,0
20080207:1336,0,0,0,0,21.35,6.34,0
20080207:1436,0,0,0,0,20.9,6.48,0
20080207:1536,0,0,0,0,20.61,6.34,0
20080207:1636,0,0,0,0,20.17,6,0
20080207:1736,0,0,0,0,19.94,5.79,0
20080207:1836,0,0,0,0,20.54,5.59,0
20080207:1936,0,0,0,0,20.81,5.72,0
20080207:2036,0,0,0,0,20.94,5.93,0
20080207:2136,0,0,0,0,20.9,5.86,0
20080207:2236,0,33,0,9.16,21.09,5.79,0
20080207:2336,0,160,0,21.56,22.02,6,0
20080208:0036,388,158,0,34.28,22.85,6.76,0
20080208:0136,566,179,0,46.87,24.3,7.1,0
20080208:0236,751,163,0,58.87,25.27,7.03,0
20080208:0336,499,373,0,68.95,24.8,6.41,0
20080208:0436,813,205,0,72.98,24.44,6.34,0
20080208:0536,334,443,0,67.42,24.91,6.14,0
20080208:0636,38,407,0,56.81,25.49,6.21,0
20080208:0736,223,338,0,44.65,25.03,6.21,0
20080208:0836,402,124,0,32.01,24.24,6.07,0
20080208:0936,10,139,0,19.31,23.46,5.86,0
20080208:1036,53,34,0,6.77,22.45,5.52,0
20080208:1136,0,0,0,0,21.49,5.66,0
20080208:1236,0,0,0,0,20.8,5.86,0
20080208:1336,0,0,0,0,20.35,5.86,0
20080208:1436,0,0,0,0,20.13,5.66,0
20080208:1536,0,0,0,0,20.07,5.38,0
20080208:1636,0,0,0,0,20,5.03,0
20080208:1736,0,0,0,0,19.88,4.62,0
20080208:1836,0,0,0,0,19.81,4.41,0
20080208:1936,0,0,0,0,19.83,4.48,0
20080208:2036,0,0,0,0,19.97,4.48,0
20080208:2136,0,0,0,0,20.04,4.55,0
20080208:2236,0,11,0,8.98,20.72,4.48,0
20080208:2336,0,48,0,21.4,21.9,5.24,0
20080209:0036,0,56,0,34.11,22.86,6,0
20080209:0136,136,376,0,46.69,23.72,6.34,0
20080209:0236,425,353,0,58.66,25.03,6.48,0
20080209:0336,498,372,0,68.67,25.95,6.28,0
20080209:0436,329,466,0,72.66,27.12,6.07,0
20080209:0536,491,368,0,67.18,27.71,5.86,0
20080209:0636,645,213,0,56.64,27.53,5.86,0
20080209:0736,700,67,0,44.5,27.85,5.66,0
20080209:0836,506,54,0,31.87,27.88,5.31,0
20080209:0936,242,69,0,19.16,27.38,4.14,0
20080209:1036,46,36,0,6.62,26.34,3.45,0
20080209:1136,0,0,0,0,25.2,3.45,0
20080209:1236,0,0,0,0,24.42,3.59,0
20080209:1336,0,0,0,0,23.97,3.79,0
20080209:1436,0,0,0,0,23.55,4.14,0
20080209:1536,0,0,0,0,23.1,4.41,0
20080209:1636,0,0,0,0,22.64,4.41,0
20080209:1736,0,0,0,0,22.13,4.28,0
20080209:1836,0,0,0,0,21.74,4.21,0
20080209:1936,0,0,0,0,21.34,4.34,0
20080209:2036,0,0,0,0,20.98,4.48,0
20080209:2136,0,0,0,0,20.71,4.62,0
20080209:2236,0,43,0,8.81,21.17,4.62,0
20080209:2336,214,222,0,21.23,22.63,5.45,0
20080210:0036,466,106,0,33.94,24.29,6.21,0
20080210:0136,694,92,0,46.51,25.77,6.14,0
20080210:0236,836,103,0,58.45,27.36,5.86,0
20080210:0336,916,115,0,68.39,28.66,5.52,0
20080210:0436,1016.99,66,0,72.34,29.72,5.17,0
20080210:0536,920,104,0,66.93,30.53,4.83,0
20080210:0636,753,142,0,56.45,31.87,4.28,0
20080210:0736,545,167,0,44.35,32.03,4,0
20080210:0836,292,185,0,31.73,31.84,3.66,0
20080210:0936,235,71,0,19.02,31.08,2.69,0
20080210:1036,38,38,0,6.46,29.39,2.28,0
20080210:1136,0,0,0,0,27.2,2.34,0
20080210:1236,0,0,0,0,25.57,2.41,0
20080210:1336,0,0,0,0,24.42,2.34,0
20080210:1436,0,0,0,0,23.82,2.41,0
20080210:1536,0,0,0,0,23.72,2.9,0
20080210:1636,0,0,0,0,23.63,3.24,0
20080210:1736,0,0,0,0,23.42,3.38,0
20080210:1836,0,0,0,0,22.85,3.03,0
20080210:1936,0,0,0,0,22.62,3.1,0
20080210:2036,0,0,0,0,22.38,3.24,0
20080210:2136,0,0,0,0,22.07,3.24,0
20080210:2236,0,22,0,8.63,22.89,3.17,0
20080210:2336,122,254,0,21.06,25.15,3.52,0
20080211:0036,221,241,0,33.77,27.16,3.86,0
20080211:0136,666,109,0,46.33,29.11,3.52,0
20080211:0236,758,153,0,58.24,30.92,2.97,0
20080211:0336,912.99,116,0,68.11,32.27,2.34,0
20080211:0436,823,194,0,72.01,32.93,2.28,0
20080211:0536,512,354,0,66.67,33.47,2.41,0
20080211:0636,431,333,0,56.26,34.4,1.86,0
20080211:0736,253,322,0,44.18,34.34,1.66,0
20080211:0836,219,220,0,31.57,33.96,1.24,0
20080211:0936,228,74,0,18.86,32.07,1.86,0
20080211:1036,32,39,0,6.3,30.48,2.34,0
20080211:1136,0,0,0,0,28.83,2.55,0
20080211:1236,0,0,0,0,27.5,3.03,0
20080211:1336,0,0,0,0,27.02,5.17,0
20080211:1436,0,0,0,0,25.59,7.24,0
20080211:1536,0,0,0,0,24.22,7.1,0
20080211:1636,0,0,0,0,23.19,7.24,0
20080211:1736,0,0,0,0,22.38,7.38,0
20080211:1836,0,0,0,0,21.88,7.93,0
20080211:1936,0,0,0,0,21.6,7.86,0
20080211:2036,0,0,0,0,21.23,7.86,0
20080211:2136,0,0,0,0,21,7.72,0
20080211:2236,0,27,0,8.46,21.33,6.97,0
20080211:2336,167,238,0,20.89,22.67,8,0
20080212:0036,410,137,0,33.61,24.67,8,0
20080212:0136,638,125,0,46.15,26.86,7.72,0
20080212:0236,800,124,0,58.02,28.75,7.1,0
20080212:0336,910.99,115,0,67.83,30.42,6.48,0
20080212:0436,956.99,104,0,71.68,31.82,5.79,0
20080212:0536,897.99,115,0,66.41,32.8,5.1,0
20080212:0636,822,93,0,56.06,33.9,5.45,0
20080212:0736,692,67,0,44.02,34.07,5.1,0
20080212:0836,497,54,0,31.42,33.86,4.83,0
20080212:0936,194,92,0,18.7,32.98,3.86,0
20080212:1036,26,39,0,6.13,31.09,3.66,0
20080212:1136,0,0,0,0,29.34,4.14,0
20080212:1236,0,0,0,0,28.21,5.86,0
20080212:1336,0,0,0,0,27.13,7.24,0
20080212:1436,0,0,0,0,26.38,7.59,0
20080212:1536,0,0,0,0,25.81,7.72,0
20080212:1636,0,0,0,0,25.35,7.66,0
20080212:1736,0,0,0,0,24.95,7.52,0
20080212:1836,0,0,0,0,24.46,7.31,0
20080212:1936,0,0,0,0,23.98,7.38,0
20080212:2036,0,0,0,0,23.32,7.38,0
20080212:2136,0,0,0,0,22.5,7.38,0
20080212:2236,0,25,0,8.28,22.25,6.97,0
20080212:2336,12,223,0,20.73,22.84,8.14,0
20080213:0036,369,160,0,33.44,24.13,8.07,0
20080213:0136,490,216,0,45.97,26.23,7.86,0
20080213:0236,797,124,0,57.81,28.19,7.52,0
20080213:0336,858,148,0,67.55,29.69,7.17,0
20080213:0436,953.99,104,0,71.35,31.12,6.83,0
20080213:0536,509,352,0,66.14,31.86,6.48,0
20080213:0636,96,432,0,55.86,33.46,6.28,0
20080213:0736,102,356,0,43.84,33.56,5.93,0
20080213:0836,361,139,0,31.25,33.27,5.38,0
20080213:0936,102,136,0,18.54,32.56,4.34,0
20080213:1036,36,34,0,5.96,30.79,4.14,0
20080213:1136,0,0,0,0,29.33,4.69,0
20080213:1236,0,0,0,0,28.42,5.31,0
20080213:1336,0,0,0,0,27.76,5.66,0
20080213:1436,0,0,0,0,27.29,5.93,0
20080213:1536,0,0,0,0,26.82,6.21,0
20080213:1636,0,0,0,0,26.51,6.41,0
20080213:1736,0,0,0,0,26.09,6.34,0
20080213:1836,0,0,0,0,26.47,6.21,0
20080213:1936,0,0,0,0,26.03,5.72,0
20080213:2036,0,0,0,0,25.55,5.31,0
20080213:2136,0,0,0,0,25.25,5.03,0
20080213:2236,1,40,0,8.11,25.64,4.97,0
20080213:2336,174,232,0,20.56,27.27,4.48,0
20080214:0036,257,219,0,33.27,29.07,5.17,0
20080214:0136,609,140,0,45.79,31.32,5.38,0
20080214:0236,795,123,0,57.59,33,5.17,0
20080214:0336,871.99,137,0,67.26,34.09,4.9,0
20080214:0436,832,183,0,71.01,34.12,4.62,0
20080214:0536,357,425,0,65.87,33.17,4.83,0
20080214:0636,91,430,0,55.65,29.16,5.1,0
20080214:0736,426,231,0,43.66,27.82,4.97,0
20080214:0836,388,121,0,31.09,26.55,4.69,0
20080214:0936,2,108,0,18.37,25.15,4.21,0
20080214:1036,0,8,0,5.78,23.77,3.72,0
20080214:1136,0,0,0,0,22.8,3.45,0
20080214:1236,0,0,0,0,22.15,3.24,0
20080214:1336,0,0,0,0,21.9,3.52,0
20080214:1436,0,0,0,0,21.32,3.59,0
20080214:1536,0,0,0,0,21.1,4.07,0
20080214:1636,0,0,0,0,20.78,3.93,0
20080214:1736,0,0,0,0,20.55,3.45,0
20080214:1836,0,0,0,0,20.69,4.14,0
20080214:1936,0,0,0,0,20.5,4,0
20080214:2036,0,0,0,0,20.35,3.66,0
20080214:2136,0,0,0,0,20.25,3.24,0
20080214:2236,0,9,0,7.93,20.3,2.69,0
20080214:2336,0,46,0,20.39,20.72,2.34,0
20080215:0036,0,50,0,33.1,21.69,2.34,0
20080215:0136,0,206,0,45.61,23.15,2.55,0
20080215:0236,12,361,0,57.37,24.74,2.76,0
20080215:0336,189,484,0,66.97,26.12,3.17,0
20080215:0436,279,476,0,70.67,27.27,3.59,0
20080215:0536,123,481,0,65.59,27.7,4.21,0
20080215:0636,3,312,0,55.43,27.48,4.69,0
20080215:0736,52,343,0,43.48,27.26,4.9,0
20080215:0836,14,225,0,30.91,26.59,5.1,0
20080215:0936,32,144,0,18.2,25.19,5.24,0
20080215:1036,22,30.2,0,5.6,23.44,4.48,0
20080215:1136,0,0,0,0,22.16,4,0
20080215:1236,0,0,0,0,21.51,3.79,0
20080215:1336,0,0,0,0,21.17,3.66,0
20080215:1436,0,0,0,0,20.84,3.79,0
20080215:1536,0,0,0,0,20.43,3.86,0
20080215:1636,0,0,0,0,20.01,3.66,0
20080215:1736,0,0,0,0,19.57,3.31,0
20080215:1836,0,0,0,0,19.11,3.17,0
20080215:1936,0,0,0,0,18.72,2.97,0
20080215:2036,0,0,0,0,18.42,2.55,0
20080215:2136,0,0,0,0,18.21,2.14,0
20080215:2236,0,9,0,7.76,18.83,2.14,0
20080215:2336,21,232,0,20.23,20.6,2.48,0
20080216:0036,1,188,0,32.94,22.4,3.1,0
20080216:0136,27,335,0,45.42,23.87,3.17,0
20080216:0236,296,400,0,57.14,25.12,3.45,0
20080216:0336,350,431,0,66.67,26.43,3.79,0
20080216:0436,843.99,171,0,70.33,27.37,4.14,0
20080216:0536,716,226,0,65.3,27.7,4.55,0
20080216:0636,509,282,0,55.21,27.2,4.76,0
20080216:0736,585,130,0,43.29,26.5,5.03,0
20080216:0836,250,196,0,30.74,25.53,4.97,0
20080216:0936,71,140,0,18.02,24.26,4.76,0
20080216:1036,2,29.55,0,5.41,22.78,4.07,0
20080216:1136,0,0,0,0,21.6,3.86,0
20080216:1236,0,0,0,0,20.74,3.45,0
20080216:1336,0,0,0,0,20.21,2.97,0
20080216:1436,0,0,0,0,19.95,2.48,0
20080216:1536,0,0,0,0,19.67,2.48,0
20080216:1636,0,0,0,0,19.53,2.55,0
20080216:1736,0,0,0,0,19.48,2.97,0
20080216:1836,0,0,0,0,19.26,2.28,0
20080216:1936,0,0,0,0,19.05,2.07,0
20080216:2036,0,0,0,0,18.94,1.72,0
20080216:2136,0,0,0,0,19.02,1.59,0
20080216:2236,0,9,0,7.58,19.3,1.45,0
20080216:2336,0,46,0,20.06,20.48,1.72,0
20080217:0036,2,192,0,32.77,22.05,2.21,0
20080217:0136,44,349,0,45.24,23.73,2.9,0
20080217:0236,320,389,0,56.92,25.16,3.59,0
20080217:0336,286,455,0,66.38,26.25,4.28,0
20080217:0436,824.99,182,0,69.98,26.79,4.76,0
20080217:0536,773,188,0,65.01,26.76,5.1,0
20080217:0636,653,193,0,54.98,26.43,5.45,0
20080217:0736,605,114,0,43.09,25.83,5.66,0
20080217:0836,410,100,0,30.55,24.96,5.79,0
20080217:0936,178,91,0,17.84,23.74,5.59,0
20080217:1036,4,30.99,0,5.22,22.26,4.76,0
20080217:1136,0,0,0,0,21.16,4.55,0
20080217:1236,0,0,0,0,20.38,4.21,0
20080217:1336,0,0,0,0,19.89,3.93,0
20080217:1436,0,0,0,0,19.51,3.59,0
20080217:1536,0,0,0,0,19.21,3.52,0
20080217:1636,0,0,0,0,18.97,3.31,0
20080217:1736,0,0,0,0,18.67,3.1,0
20080217:1836,0,0,0,0,18.38,3.24,0
20080217:1936,0,0,0,0,18.09,3.24,0
20080217:2036,0,0,0,0,17.78,2.97,0
20080217:2136,0,0,0,0,17.44,2.9,0
20080217:2236,1,39,0,7.41,17.9,2.9,0
20080217:2336,123,243,0,19.9,19.44,3.86,0
20080218:0036,116,266,0,32.6,20.9,4,0
20080218:0136,489,207,0,45.05,22.08,4.21,0
20080218:0236,783,123,0,56.69,23.54,4.41,0
20080218:0336,876.99,126,0,66.08,24.56,4.83,0
20080218:0436,939.99,103,0,69.62,25.36,5.52,0
20080218:0536,864.99,125,0,64.71,25.72,6.28,0
20080218:0636,775,112,0,54.74,25.88,7.03,0
20080218:0736,624,100,0,42.89,25.19,7.38,0
20080218:0836,438,80,0,30.36,24.11,7.52,0
20080218:0936,165,96,0,17.65,22.86,7.52,0
20080218:1036,8,29.91,0,5.03,21.46,6.76,0
20080218:1136,0,0,0,0,20.49,6.69,0
20080218:1236,0,0,0,0,19.75,6.48,0
20080218:1336,0,0,0,0,18.81,6.48,0
20080218:1436,0,0,0,0,17.92,6.21,0
20080218:1536,0,0,0,0,17.09,5.79,0
20080218:1636,0,0,0,0,16.32,5.72,0
20080218:1736,0,0,0,0,15.65,5.52,0
20080218:1836,0,0,0,0,15.3,5.24,0
20080218:1936,0,0,0,0,14.87,4.97,0
20080218:2036,0,0,0,0,14.49,4.83,0
20080218:2136,0,0,0,0,14.28,4.69,0
20080218:2236,0,33,0,7.24,14.82,5.31,0
20080218:2336,168,226,0,19.73,16.22,6.55,0
20080219:0036,400,129,0,32.43,18.15,6.55,0
20080219:0136,607,131,0,44.86,20.13,6.55,0
20080219:0236,751,142,0,56.47,21.99,6.34,0
20080219:0336,857.99,136,0,65.78,23.57,6.14,0
20080219:0436,901.99,127,0,69.27,24.86,5.93,0
20080219:0536,845.99,136,0,64.41,25.79,5.93,0
20080219:0636,757,122,0,54.5,26.38,5.93,0
20080219:0736,587,121,0,42.68,26.5,6.14,0
20080219:0836,373,119,0,30.17,26.11,6.34,0
20080219:0936,159,97,0,17.46,25.11,6.34,0
20080219:1036,12,28.74,0,4.83,23.65,5.52,0
20080219:1136,0,0,0,0,22.24,5.72,0
20080219:1236,0,0,0,0,20.9,6.28,0
20080219:1336,0,0,0,0,19.57,6.41,0
20080219:1436,0,0,0,0,18.42,6.34,0
20080219:1536,0,0,0,0,17.54,6.21,0
