time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20060219:1836,0,0,0,0,18.99,5.86,0
20060219:1936,0,0,0,0,18.78,5.79,0
20060219:2036,0,0,0,0,18.69,5.72,0
20060219:2136,0,0,0,0,18.72,5.72,0
20060219:2236,13,45,0,7,19.51,5.24,0
20060219:2336,362,117,0,19.44,21.83,5.79,0
20060220:0036,423,108,0,32.07,24.86,6.07,0
20060220:0136,613,122,0,44.42,27.68,5.59,0
20060220:0236,778,121,0,55.9,30.17,4.69,0
20060220:0336,874.99,124,0,65.05,32.18,3.59,0
20060220:0436,922.99,113,0,68.5,33.56,2.55,0
20060220:0536,899.99,102,0,63.86,34.48,1.86,0
20060220:0636,749,130,0,54.17,35.46,2,0
20060220:0736,593,121,0,42.48,35.63,1.93,0
20060220:0836,408,100,0,30.06,35.43,1.93,0
20060220:0936,193,80,0,17.42,34.46,2,0
20060220:1036,20,25.73,0,4.83,32.31,2.55,0
20060220:1136,0,0,0,0,30.2,3.1,0
20060220:1236,0,0,0,0,29.16,3.66,0
20060220:1336,0,0,0,0,28.64,4.69,0
20060220:1436,0,0,0,0,28.19,5.72,0
20060220:1536,0,0,0,0,27.55,6.48,0
20060220:1636,0,0,0,0,27.07,6.76,0
20060220:1736,0,0,0,0,27.07,6.9,0
20060220:1836,0,0,0,0,27.15,7.45,0
20060220:1936,0,0,0,0,27.04,7.66,0
20060220:2036,0,0,0,0,26.91,7.72,0
20060220:2136,0,0,0,0,26.68,7.72,0
20060220:2236,0,11,0,6.83,27.01,7.79,0
20060220:2336,455,55,0,19.27,28.49,7.45,0
20060221:0036,405,117,0,31.9,30.44,8.07,0
20060221:0136,633,107,0,44.23,32.71,8.07,0
20060221:0236,789.99,111,0,55.66,34.98,7.86,0
20060221:0336,904.99,102,0,64.74,36.67,7.52,0
20060221:0436,919.99,113,0,68.14,38.11,6.97,0
20060221:0536,847.99,135,0,63.54,39.29,6.48,0
20060221:0636,718,148,0,53.91,36.91,5.31,0
20060221:0736,514,169,0,42.26,34.1,5.17,0
20060221:0836,340,140,0,29.86,31.35,3.38,0
20060221:0936,0,24,0,17.21,30.06,2,0
20060221:1036,4,27,0,4.62,29.04,1.79,0
20060221:1136,0,0,0,0,27.83,1.52,0
20060221:1236,0,0,0,0,26.41,0.55,0
20060221:1336,0,0,0,0,26.17,0.21,0
20060221:1436,0,0,0,0,24.56,0.9,0
20060221:1536,0,0,0,0,24.35,0.83,0
20060221:1636,0,0,0,0,22.17,1.93,0
20060221:1736,0,0,0,0,21.44,1.79,0
20060221:1836,0,0,0,0,20.93,1.45,0
20060221:1936,0,0,0,0,22.4,0.07,0
20060221:2036,0,0,0,0,21.65,0.97,0
20060221:2136,0,0,0,0,21.78,0.97,0
20060221:2236,0,7,0,6.65,22.34,0.28,0
20060221:2336,0,44,0,19.11,24.38,0.34,0
20060222:0036,111,257,0,31.73,26.62,0.55,0
20060222:0136,195,340,0,44.04,28.73,1.31,0
20060222:0236,9,345,0,55.43,30.44,2.21,0
20060222:0336,868.99,124,0,64.43,31.5,3.03,0
20060222:0436,848.99,158,0,67.78,31.64,3.93,0
20060222:0536,876.99,113,0,63.22,31.08,4.21,0
20060222:0636,742,130,0,53.65,30.34,4.14,0
20060222:0736,598,113,0,42.04,29.34,4.55,0
20060222:0836,372,118,0,29.65,27.75,4.14,0
20060222:0936,194,75,0,17.01,26.29,3.45,0
20060222:1036,2,25.52,0,4.41,24.71,3.24,0
20060222:1136,0,0,0,0,23.54,2.9,0
20060222:1236,0,0,0,0,22.69,2.34,0
20060222:1336,0,0,0,0,21.98,2.14,0
20060222:1436,0,0,0,0,21.33,1.86,0
20060222:1536,0,0,0,0,20.84,1.45,0
20060222:1636,0,0,0,0,20.46,2.55,0
20060222:1736,0,0,0,0,19.72,4.41,0
20060222:1836,0,0,0,0,19.27,5.79,0
20060222:1936,0,0,0,0,18.7,5.38,0
20060222:2036,0,0,0,0,18.5,4.55,0
20060222:2136,0,0,0,0,18.35,4,0
20060222:2236,0,6,0,6.48,18.3,4.55,0
20060222:2336,0,43,0,18.94,18.89,4.9,0
20060223:0036,0,86,0,31.56,20.1,4.97,0
20060223:0136,26,323,0,43.84,21.24,4.97,0
20060223:0236,40,400,0,55.19,22.35,5.1,0
20060223:0336,17,402,0,64.12,23.44,5.03,0
20060223:0436,36,447,0,67.41,24.06,5.1,0
20060223:0536,131,472,0,62.89,24.35,5.72,0
20060223:0636,197,412,0,53.38,24.66,5.79,0
20060223:0736,262,301,0,41.8,23.92,6.41,0
20060223:0836,340,135,0,29.43,23.02,6.55,0
20060223:0936,167,88,0,16.79,21.94,6.41,0
20060223:1036,16,21.92,0,4.19,20.59,5.72,0
20060223:1136,0,0,0,0,19.73,5.38,0
20060223:1236,0,0,0,0,19.12,5.24,0
20060223:1336,0,0,0,0,18.54,5.59,0
20060223:1436,0,0,0,0,17.95,5.59,0
20060223:1536,0,0,0,0,17.38,5.31,0
20060223:1636,0,0,0,0,16.8,4.83,0
20060223:1736,0,0,0,0,16.24,4.62,0
20060223:1836,0,0,0,0,15.4,4.62,0
20060223:1936,0,0,0,0,14.95,4.55,0
20060223:2036,0,0,0,0,14.65,4.34,0
20060223:2136,0,0,0,0,14.46,4.07,0
20060223:2236,0,16,0,6.31,15,3.93,0
20060223:2336,252,173,0,18.78,16.84,4.41,0
20060224:0036,404,111,0,31.39,19.42,4,0
20060224:0136,601,122,0,43.65,21.95,3.45,0
20060224:0236,751.99,130,0,54.95,24.17,2.9,0
20060224:0336,862.99,123,0,63.8,25.91,2.62,0
20060224:0436,909.99,113,0,67.04,27.16,2.76,0
20060224:0536,821.99,145,0,62.56,28.01,3.38,0
20060224:0636,708,147,0,53.11,27.94,3.52,0
20060224:0736,536,148,0,41.57,27.66,4.83,0
20060224:0836,311,149,0,29.21,26.59,5.72,0
20060224:0936,158,90,0,16.58,25.3,5.59,0
20060224:1036,12,21.89,0,3.97,23.84,4.69,0
20060224:1136,0,0,0,0,22.97,4.28,0
20060224:1236,0,0,0,0,22.56,4,0
20060224:1336,0,0,0,0,22.17,4.48,0
20060224:1436,0,0,0,0,21.44,5.24,0
20060224:1536,0,0,0,0,20.31,5.72,0
20060224:1636,0,0,0,0,19.24,5.86,0
20060224:1736,0,0,0,0,18.41,5.72,0
20060224:1836,0,0,0,0,17.58,5.38,0
20060224:1936,0,0,0,0,17.01,5.24,0
20060224:2036,0,0,0,0,16.57,5.03,0
20060224:2136,0,0,0,0,16.18,4.97,0
20060224:2236,0,22,0,6.14,16.49,4.76,0
20060224:2336,268,162,0,18.61,18.27,5.52,0
20060225:0036,402,110,0,31.22,20.91,5.17,0
20060225:0136,610,114,0,43.46,23.69,4.62,0
20060225:0236,776.99,111,0,54.71,26.17,3.86,0
20060225:0336,859.99,123,0,63.49,28.08,3.1,0
20060225:0436,889.99,124,0,66.67,29.48,2.41,0
20060225:0536,834.99,134,0,62.22,30.51,2.34,0
20060225:0636,717.99,138,0,52.83,31.38,3.03,0
20060225:0736,554,134,0,41.32,31.5,3.38,0
20060225:0836,348,125,0,28.99,31.2,3.72,0
20060225:0936,171,80,0,16.36,29.85,4,0
20060225:1036,8,21.89,0,3.74,27.72,3.93,0
20060225:1136,0,0,0,0,26.38,4.07,0
20060225:1236,0,0,0,0,25.49,4.83,0
20060225:1336,0,0,0,0,24.54,5.31,0
20060225:1436,0,0,0,0,23.57,5.52,0
20060225:1536,0,0,0,0,22.59,5.66,0
20060225:1636,0,0,0,0,21.64,5.79,0
20060225:1736,0,0,0,0,20.88,5.72,0
20060225:1836,0,0,0,0,19.91,5.79,0
20060225:1936,0,0,0,0,19.36,5.79,0
20060225:2036,0,0,0,0,18.97,5.86,0
20060225:2136,0,0,0,0,18.73,5.93,0
20060225:2236,0,7,0,5.98,19.15,5.52,0
20060225:2336,136,221,0,18.45,21.07,6.14,0
20060226:0036,355,137,0,31.05,23.98,6,0
20060226:0136,573,136,0,43.26,26.96,5.59,0
20060226:0236,730.99,140,0,54.47,29.55,4.9,0
20060226:0336,484,350,0,63.17,31.63,3.93,0
20060226:0436,727.99,227,0,66.29,33.1,2.9,0
20060226:0536,799.99,154,0,61.88,33.85,2,0
20060226:0636,482,280,0,52.54,34.53,1.52,0
20060226:0736,173,327,0,41.08,34.75,1.86,0
20060226:0836,0,44,0,28.76,34.38,2.34,0
20060226:0936,0,23,0,16.13,32.91,2.97,0
20060226:1036,0,3,0,3.51,30.62,3.03,0
20060226:1136,0,0,0,0,29.09,2.69,0
20060226:1236,0,0,0,0,28.01,2.41,0
20060226:1336,0,0,0,0,27.37,2.48,0
20060226:1436,0,0,0,0,26.96,3.1,0
20060226:1536,0,0,0,0,26.84,4.07,0
20060226:1636,0,0,0,0,26.72,4.83,0
20060226:1736,0,0,0,0,26.34,5.1,0
20060226:1836,0,0,0,0,25.75,5.17,0
20060226:1936,0,0,0,0,25.38,5.24,0
20060226:2036,0,0,0,0,25.05,5.03,0
20060226:2136,0,0,0,0,24.7,4.76,0
20060226:2236,1,27,0,5.81,24.85,4.55,0
20060226:2336,231,178,0,18.29,26.71,4.48,0
20060227:0036,374,124,0,30.87,29.23,5.1,0
20060227:0136,581,128,0,43.07,31.07,4.69,0
20060227:0236,742.99,129,0,54.23,32.85,3.93,0
20060227:0336,820.99,145,0,62.85,34.33,2.69,0
20060227:0436,817.99,167,0,65.91,34.79,1.1,0
20060227:0536,811.99,144,0,61.54,35.15,1.59,0
20060227:0636,684,155,0,52.26,34.22,3.66,0
20060227:0736,536,140,0,40.83,32.97,4.83,0
20060227:0836,328,131,0,28.52,31.49,4.76,0
20060227:0936,152,86,0,15.9,29.91,4.21,0
20060227:1036,0,10,0,3.28,28.44,3.52,0
20060227:1136,0,0,0,0,27.63,3.31,0
20060227:1236,0,0,0,0,27.08,3.1,0
20060227:1336,0,0,0,0,26.65,2.76,0
20060227:1436,0,0,0,0,25.89,2.69,0
20060227:1536,0,0,0,0,25.52,3.24,0
20060227:1636,0,0,0,0,25.69,4.28,0
20060227:1736,0,0,0,0,25.77,5.1,0
20060227:1836,0,0,0,0,24.87,5.17,0
20060227:1936,0,0,0,0,24.43,5.24,0
20060227:2036,0,0,0,0,24.15,5.24,0
20060227:2136,0,0,0,0,23.93,5.1,0
20060227:2236,5,30.83,0,5.64,24.36,4.97,0
20060227:2336,279,150,0,18.12,26.51,4.69,0
20060228:0036,386,114,0,30.7,28.95,5.03,0
20060228:0136,578,128,0,42.87,30.99,5.17,0
20060228:0236,738.99,130,0,53.98,32.6,5.1,0
20060228:0336,833.99,134,0,62.53,33.81,4.9,0
20060228:0436,846.99,145,0,65.54,34.64,4.41,0
20060228:0536,199,456,0,61.19,35.18,4,0
20060228:0636,72,406,0,51.96,35.47,4.76,0
20060228:0736,150,329,0,40.57,34.26,5.24,0
20060228:0836,150,219,0,28.29,32.97,5.24,0
20060228:0936,7,110,0,15.67,31.57,4.55,0
20060228:1036,0,3,0,3.04,30.14,4.76,0
20060228:1136,0,0,0,0,28.7,5.45,0
20060228:1236,0,0,0,0,27.44,5.17,0
20060228:1336,0,0,0,0,26.34,4.76,0
20060228:1436,0,0,0,0,25.42,4.69,0
20060228:1536,0,0,0,0,24.61,4.69,0
20060228:1636,0,0,0,0,23.94,4.76,0
20060228:1736,0,0,0,0,23.4,4.9,0
20060228:1836,0,0,0,0,22.72,4.69,0
20060228:1936,0,0,0,0,22.18,4.48,0
20060228:2036,0,0,0,0,21.73,4.07,0
20060228:2136,0,0,0,0,21.4,3.79,0
20060228:2236,0,6,0,5.48,21.46,3.38,0
20060228:2336,193,195,0,17.96,22.41,5.45,0
20060301:0036,448,75,0,30.53,23.49,5.52,0
20060301:0136,610,109,0,42.67,25.04,5.31,0
20060301:0236,553,249,0,53.73,25.77,4.69,0
20060301:0336,610,277,0,62.2,26.08,4,0
20060301:0436,184,481,0,65.15,26.25,3.38,0
20060301:0536,375,396,0,60.84,26.34,3.17,0
20060301:0636,118,414,0,51.67,27.1,5.45,0
20060301:0736,663,54,0,40.31,26.61,5.93,0
20060301:0836,451,50,0,28.04,25.63,6.14,0
20060301:0936,207,49,0,15.44,24.47,5.59,0
20060301:1036,0,13,0,2.8,23.22,4.14,0
20060301:1136,0,0,0,0,22.25,3.38,0
20060301:1236,0,0,0,0,21.52,3.03,0
20060301:1336,0,0,0,0,21.01,2.83,0
20060301:1436,0,0,0,0,20.47,2.62,0
20060301:1536,0,0,0,0,20.03,2.55,0
20060301:1636,0,0,0,0,19.83,2.69,0
20060301:1736,0,0,0,0,19.8,2.9,0
20060301:1836,0,0,0,0,19.97,2.83,0
20060301:1936,0,0,0,0,20.27,3.24,0
20060301:2036,0,0,0,0,20.29,3.24,0
20060301:2136,0,0,0,0,20.19,3.38,0
20060301:2236,0,5,0,5.31,20.15,3.93,0
20060301:2336,0,42,0,17.8,20.31,4.28,0
20060302:0036,0,46,0,30.36,20.48,4.21,0
20060302:0136,0,178,0,42.48,21.23,4.07,0
20060302:0236,111,422,0,53.48,21.86,4.21,0
20060302:0336,689.99,226,0,61.87,22.53,4.07,0
20060302:0436,684.99,249,0,64.77,23.11,3.86,0
20060302:0536,625.99,259,0,60.49,23.73,3.86,0
20060302:0636,502,263,0,51.37,23.75,4,0
20060302:0736,601,93,0,40.05,23.3,3.93,0
20060302:0836,410,74,0,27.8,22.71,3.93,0
20060302:0936,183,61,0,15.2,21.81,3.79,0
20060302:1036,0,7,0,2.56,20.67,3.17,0
20060302:1136,0,0,0,0,19.9,2.55,0
20060302:1236,0,0,0,0,19.26,2.07,0
20060302:1336,0,0,0,0,18.56,1.93,0
20060302:1436,0,0,0,0,17.71,1.86,0
20060302:1536,0,0,0,0,16.82,1.93,0
20060302:1636,0,0,0,0,16.28,2.14,0
20060302:1736,0,0,0,0,16.01,2.41,0
20060302:1836,0,0,0,0,16.07,2.69,0
20060302:1936,0,0,0,0,16.18,2.55,0
20060302:2036,0,0,0,0,16.15,2.34,0
20060302:2136,0,0,0,0,15.93,2.21,0
20060302:2236,2,25.58,0,5.15,16.27,2.07,0
20060302:2336,310,129,0,17.64,19.16,2.28,0
20060303:0036,365,124,0,30.19,22.62,1.72,0
20060303:0136,581,124,0,42.28,25.64,0.9,0
20060303:0236,770.99,106,0,53.23,28.1,0.9,0
20060303:0336,869.99,107,0,61.54,29.87,1.66,0
20060303:0436,933.99,85,0,64.39,30.89,2.62,0
20060303:0536,873.99,97,0,60.13,31.16,3.66,0
20060303:0636,791.99,77,0,51.06,31,4.48,0
20060303:0736,642,62,0,39.78,30.42,4.97,0
20060303:0836,441,50,0,27.55,29.42,5.17,0
20060303:0936,198,49,0,14.96,27.77,4.9,0
20060303:1036,0,8,0,2.31,25.86,4,0
20060303:1136,0,0,0,0,24.84,3.66,0
20060303:1236,0,0,0,0,24.32,3.38,0
20060303:1336,0,0,0,0,23.96,3.17,0
20060303:1436,0,0,0,0,23.52,2.83,0
20060303:1536,0,0,0,0,23.21,2.69,0
20060303:1636,0,0,0,0,23.29,2.83,0
20060303:1736,0,0,0,0,23.92,3.38,0
20060303:1836,0,0,0,0,24.67,4.62,0
20060303:1936,0,0,0,0,25.16,5.03,0
20060303:2036,0,0,0,0,25.29,5.31,0
20060303:2136,0,0,0,0,25.19,5.59,0
20060303:2236,31,17.1,0,4.99,25.48,5.86,0
20060303:2336,367,92,0,17.48,26.42,5.66,0
20060304:0036,415,91,0,30.02,28.04,6.07,0
20060304:0136,612,101,0,42.08,30.31,5.79,0
20060304:0236,767.99,106,0,52.98,32.19,5.03,0
20060304:0336,865.99,108,0,61.21,34.11,3.93,0
20060304:0436,269,454,0,64,34.98,2.9,0
20060304:0536,497,327,0,59.77,35.23,2.14,0
20060304:0636,758.99,96,0,50.75,36.74,1.86,0
20060304:0736,625,70,0,39.5,36.64,1.1,0
20060304:0836,436,51,0,27.3,36.17,0.62,0
20060304:0936,178,58,0,14.71,35.27,1.45,0
20060304:1036,0,5,0,2.07,33.39,2.07,0
20060304:1136,0,0,0,0,31.49,2.41,0
20060304:1236,0,0,0,0,30.19,2.41,0
20060304:1336,0,0,0,0,29.17,2.55,0
20060304:1436,0,0,0,0,28.34,2.97,0
20060304:1536,0,0,0,0,27.74,3.45,0
20060304:1636,0,0,0,0,27.25,3.93,0
20060304:1736,0,0,0,0,26.75,4.14,0
20060304:1836,0,0,0,0,26.37,4.76,0
20060304:1936,0,0,0,0,25.92,4.76,0
20060304:2036,0,0,0,0,25.63,4.55,0
20060304:2136,0,0,0,0,25.29,4.28,0
20060304:2236,14,24.65,0,4.82,25.44,4.07,0
20060304:2336,392,74,0,17.32,27.36,4.28,0
20060305:0036,427,81,0,29.84,29.91,4.34,0
20060305:0136,543,143,0,41.88,32.34,3.79,0
20060305:0236,764.99,105,0,52.73,34.26,2.62,0
20060305:0336,878.99,96,0,60.88,35.69,1.86,0
20060305:0436,891.99,108,0,63.61,36.54,1.93,0
20060305:0536,833.99,118,0,59.4,37.02,1.72,0
20060305:0636,754.99,96,0,50.44,37.79,1.79,0
20060305:0736,621,70,0,39.23,37.55,2.48,0
20060305:0836,426,54,0,27.04,35.65,3.86,0
20060305:0936,168,61,0,14.46,33.69,3.31,0
20060305:1036,0,0,0,1.81,32.55,2.48,1
20060305:1136,0,0,0,0,31.82,3.17,0
20060305:1236,0,0,0,0,31.25,5.17,0
20060305:1336,0,0,0,0,30.01,5.52,0
20060305:1436,0,0,0,0,28.58,5.52,0
20060305:1536,0,0,0,0,27.21,5.66,0
20060305:1636,0,0,0,0,25.93,5.72,0
20060305:1736,0,0,0,0,24.66,6,0
20060305:1836,0,0,0,0,23.02,6.55,0
20060305:1936,0,0,0,0,21.77,6.48,0
20060305:2036,0,0,0,0,20.7,6.41,0
20060305:2136,0,0,0,0,19.95,6.41,0
20060305:2236,0,9,0,4.66,19.8,6.48,0
20060305:2336,285,138,0,17.16,21.42,6.55,0
20060306:0036,364,119,0,29.67,24.09,5.93,0
20060306:0136,583,116,0,41.67,27.08,5.1,0
20060306:0236,746.99,115,0,52.47,29.71,4.21,0
20060306:0336,858.99,107,0,60.55,31.66,3.31,0
20060306:0436,887.99,107,0,63.22,33,2.48,0
20060306:0536,783.99,148,0,59.04,33.89,2,0
20060306:0636,630.99,174,0,50.12,34.52,2.34,0
20060306:0736,561,107,0,38.95,34.67,2.55,0
20060306:0836,226,171,0,26.78,34.4,2.97,0
20060306:0936,158,64,0,14.21,33.52,3.45,0
20060306:1036,0,0,0,1.56,31.75,4.14,1
20060306:1136,0,0,0,0,29.97,5.79,0
20060306:1236,0,0,0,0,28.16,6.21,0
20060306:1336,0,0,0,0,26.7,6.07,0
20060306:1436,0,0,0,0,25.54,6,0
20060306:1536,0,0,0,0,24.59,5.93,0
20060306:1636,0,0,0,0,23.83,5.79,0
20060306:1736,0,0,0,0,23.19,5.59,0
20060306:1836,0,0,0,0,22.31,5.72,0
20060306:1936,0,0,0,0,21.9,5.72,0
20060306:2036,0,0,0,0,21.57,5.52,0
20060306:2136,0,0,0,0,21.27,5.24,0
20060306:2236,0,12,0,4.5,21.54,5.03,0
20060306:2336,283,137,0,17,23.62,5.31,0
20060307:0036,384,104,0,29.5,26.73,5.24,0
20060307:0136,580,115,0,41.47,29.71,4.83,0
20060307:0236,729.99,124,0,52.21,32.26,4.14,0
20060307:0336,807.99,138,0,60.21,34.08,3.45,0
20060307:0436,834.99,140,0,62.83,35.07,3.66,0
20060307:0536,825.99,117,0,58.67,35.39,4.41,0
20060307:0636,731.99,105,0,49.8,34.64,4.76,0
20060307:0736,600,77,0,38.66,33.51,5.1,0
20060307:0836,421,51,0,26.52,32.23,4.62,0
20060307:0936,166,57,0,13.95,30.82,3.66,0
20060307:1036,0,0,0,1.3,28.95,2.55,1
20060307:1136,0,0,0,0,27.44,2.48,0
20060307:1236,0,0,0,0,26.17,2.62,0
20060307:1336,0,0,0,0,25.1,2.55,0
20060307:1436,0,0,0,0,24.28,2.41,0
20060307:1536,0,0,0,0,23.65,2.21,0
20060307:1636,0,0,0,0,23.02,2,0
20060307:1736,0,0,0,0,22.3,2,0
20060307:1836,0,0,0,0,21.91,2.28,0
20060307:1936,0,0,0,0,21.29,2.21,0
20060307:2036,0,0,0,0,20.75,2.21,0
20060307:2136,0,0,0,0,20.33,2.21,0
20060307:2236,5,23.81,0,4.35,20.79,1.93,0
20060307:2336,369,82,0,16.84,25.17,1.52,0
20060308:0036,396,94,0,29.33,29.72,1.17,0
20060308:0136,609.99,93,0,41.27,32.18,1.17,0
20060308:0236,739.99,115,0,51.96,33.69,1.86,0
20060308:0336,866.99,96,0,59.87,34.57,2.97,0
20060308:0436,895.99,96,0,62.44,34.87,3.79,0
20060308:0536,852.99,96,0,58.29,34.78,4.34,0
20060308:0636,754.99,86,0,49.48,33.25,5.1,0
20060308:0736,584,85,0,38.38,32.3,5.03,0
20060308:0836,382,73,0,26.25,31.08,4.83,0
20060308:0936,176,47,0,13.7,29.31,4.28,0
20060308:1036,0,0,0,1.04,27.26,3.59,1
20060308:1136,0,0,0,0,25.87,3.31,0
20060308:1236,0,0,0,0,24.92,3.17,0
20060308:1336,0,0,0,0,24.21,2.97,0
20060308:1436,0,0,0,0,23.59,2.76,0
20060308:1536,0,0,0,0,23.2,2.62,0
20060308:1636,0,0,0,0,23.1,2.48,0
20060308:1736,0,0,0,0,22.92,2.48,0
20060308:1836,0,0,0,0,22.73,2.9,0
20060308:1936,0,0,0,0,22.55,3.31,0
20060308:2036,0,0,0,0,22.33,3.38,0
20060308:2136,0,0,0,0,21.99,2.69,0
20060308:2236,0,4,0,4.19,21.8,1.1,0
20060308:2336,0,68,0,16.68,24.25,0.14,0
20060309:0036,222,192,0,29.15,26.28,0.55,0
20060309:0136,629.99,77,0,41.06,28.49,1.45,0
20060309:0236,749.99,106,0,51.7,30.08,2.62,0
20060309:0336,830.99,118,0,59.54,30.85,3.59,0
20060309:0436,891.99,96,0,62.04,30.91,4.07,0
20060309:0536,847.99,96,0,57.92,30.42,4.28,0
20060309:0636,763.99,77,0,49.15,29.55,4.55,0
20060309:0736,600.99,70,0,38.09,28.7,4.9,0
20060309:0836,398,59,0,25.98,27.37,4.62,0
20060309:0936,144,63,0,13.44,25.92,3.93,0
20060309:1036,0,0,0,0.78,24.43,3.1,1
20060309:1136,0,0,0,0,23.32,2.76,0
20060309:1236,0,0,0,0,22.5,2.55,0
20060309:1336,0,0,0,0,21.78,2.62,0
20060309:1436,0,0,0,0,21.26,2.62,0
20060309:1536,0,0,0,0,20.83,1.93,0
20060309:1636,0,0,0,0,20.37,1.03,0
20060309:1736,0,0,0,0,21.29,0.21,0
20060309:1836,0,0,0,0,20.84,0.69,0
20060309:1936,0,0,0,0,20.69,0.62,0
20060309:2036,0,0,0,0,19.72,1.1,0
20060309:2136,0,0,0,0,18.85,1.45,0
20060309:2236,6,21.58,0,4.03,18.77,1.52,0
20060309:2336,0,59,0,16.52,21.74,1.52,0
20060310:0036,220,192,0,28.98,23.38,1.72,0
20060310:0136,167,324,0,40.86,24.96,2.21,0
20060310:0236,323,351,0,51.43,26.4,3.24,0
20060310:0336,826.99,118,0,59.2,26.96,4.07,0
20060310:0436,870.99,107,0,61.65,27.08,4.69,0
20060310:0536,796.99,127,0,57.54,26.7,5.24,0
20060310:0636,500,241,0,48.82,25.32,5.66,0
20060310:0736,187,297,0,37.79,24.35,5.31,0
20060310:0836,37,211,0,25.71,23.23,4.9,0
20060310:0936,6,91,0,13.18,22.03,4.62,0
20060310:1036,0,0,0,0.52,20.8,4.41,1
20060310:1136,0,0,0,0,20.21,4.48,0
20060310:1236,0,0,0,0,20.16,4.62,0
20060310:1336,0,0,0,0,20.4,5.24,0
20060310:1436,0,0,0,0,20.29,5.17,0
20060310:1536,0,0,0,0,19.8,4.76,0
20060310:1636,0,0,0,0,19.21,4.14,0
20060310:1736,0,0,0,0,18.62,3.86,0
20060310:1836,0,0,0,0,18.24,4.83,0
20060310:1936,0,0,0,0,17.78,5.1,0
20060310:2036,0,0,0,0,17.42,5.24,0
20060310:2136,0,0,0,0,16.94,5.03,0
20060310:2236,0,3,0,3.87,16.74,4.83,0
20060310:2336,0,39,0,16.37,17.34,4.76,0
20060311:0036,83,236,0,28.81,18.42,4.14,0
20060311:0136,419,206,0,40.65,19.54,3.45,0
20060311:0236,203,394,0,51.17,20.79,3.52,0
20060311:0336,477,329,0,58.85,21.96,4.34,0
20060311:0436,834.99,128,0,61.25,22.44,5.17,0
20060311:0536,792.99,127,0,57.16,22.66,5.86,0
20060311:0636,116,392,0,48.49,22.84,6.14,0
20060311:0736,231,277,0,37.5,22.38,6,0
20060311:0836,7,177,0,25.44,21.54,5.93,0
20060311:0936,30,102,0,12.91,20.44,5.66,0
20060311:1036,0,0,0,0.26,19.28,5.03,1
20060311:1136,0,0,0,0,18.55,4.83,0
20060311:1236,0,0,0,0,18.06,4.83,0
20060311:1336,0,0,0,0,17.63,4.9,0
20060311:1436,0,0,0,0,17.2,4.97,0
20060311:1536,0,0,0,0,16.67,4.9,0
20060311:1636,0,0,0,0,16.11,4.76,0
20060311:1736,0,0,0,0,15.5,4.55,0
20060311:1836,0,0,0,0,14.81,4.14,0
20060311:1936,0,0,0,0,14.27,3.93,0
20060311:2036,0,0,0,0,13.84,3.79,0
20060311:2136,0,0,0,0,13.55,3.66,0
20060311:2236,0,4,0,3.72,13.75,3.59,0
20060311:2336,301,116,0,16.21,15.46,4.34,0
20060312:0036,377,98,0,28.63,17.69,4.69,0
20060312:0136,574.99,107,0,40.44,19.96,4,0
20060312:0236,711.99,123,0,50.91,22.06,2.97,0
20060312:0336,818.99,118,0,58.51,23.92,2.28,0
20060312:0436,829.99,129,0,60.85,25.47,2.62,0
20060312:0536,802.99,117,0,56.78,26.61,3.52,0
20060312:0636,694.99,113,0,48.15,26.83,3.86,0
20060312:0736,523,111,0,37.2,26.92,4.48,0
20060312:0836,306,108,0,25.16,25.9,5.38,0
20060312:0936,130,62,0,12.64,24.11,5.24,0
20060312:1036,0,0,0,-0.01,22.44,4.55,1
20060312:1136,0,0,0,0,21.47,3.79,0
20060312:1236,0,0,0,0,20.8,3.24,0
20060312:1336,0,0,0,0,20.25,3.31,0
20060312:1436,0,0,0,0,19.7,3.72,0
20060312:1536,0,0,0,0,19.03,4.14,0
20060312:1636,0,0,0,0,18.38,4.55,0
20060312:1736,0,0,0,0,17.65,4.83,0
20060312:1836,0,0,0,0,16.42,5.24,0
20060312:1936,0,0,0,0,15.7,5.52,0
20060312:2036,0,0,0,0,15.23,5.86,0
20060312:2136,0,0,0,0,14.94,6,0
20060312:2236,0,11,0,3.56,15.16,5.45,0
20060312:2336,322,102,0,16.05,16.97,6.14,0
20060313:0036,388,89,0,28.46,19.96,6,0
20060313:0136,560.99,114,0,40.24,22.92,5.31,0
20060313:0236,707.99,123,0,50.64,25.59,4.21,0
20060313:0336,814.99,117,0,58.17,27.9,2.83,0
20060313:0436,809.99,139,0,60.46,29.39,0.76,0
20060313:0536,813.99,106,0,56.4,30.3,1.17,0
20060313:0636,729.99,86,0,47.81,30.74,2.28,0
20060313:0736,528,105,0,36.9,30.55,3.52,0
20060313:0836,313,100,0,24.88,28.98,5.1,0
20060313:0936,119,65,0,12.37,26.7,4.97,0
20060313:1036,0,0,0,-0.28,24.3,5.17,1
20060313:1136,0,0,0,0,22.8,4.97,0
20060313:1236,0,0,0,0,21.92,4.48,0
20060313:1336,0,0,0,0,21.31,3.93,0
20060313:1436,0,0,0,0,20.75,3.45,0
20060313:1536,0,0,0,0,20.08,2.9,0
20060313:1636,0,0,0,0,19.4,2.55,0
20060313:1736,0,0,0,0,18.76,2.34,0
20060313:1836,0,0,0,0,17.52,2.83,0
20060313:1936,0,0,0,0,16.92,2.97,0
