time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050505:0336,570.99,76,0,39.64,17.55,3.93,0
20050505:0436,570.99,83,0,40.17,18.07,3.79,0
20050505:0536,499.99,94,0,36.7,18.42,3.59,0
20050505:0636,29,228,0,29.93,17.55,3.52,0
20050505:0736,48,164,0,20.85,17.15,3.31,0
20050505:0836,30,75,0,10.26,16.15,2.76,0
20050505:0936,0,0,0,0,14.64,2.69,0
20050505:1036,0,0,0,0,13.78,2.76,0
20050505:1136,0,0,0,0,13.16,2.83,0
20050505:1236,0,0,0,0,12.84,2.97,0
20050505:1336,0,0,0,0,12.68,3.17,0
20050505:1436,0,0,0,0,12.8,3.17,0
20050505:1536,0,0,0,0,12.71,3.1,0
20050505:1636,0,0,0,0,12.92,3.03,0
20050505:1736,0,0,0,0,12.78,2.97,0
20050505:1836,0,0,0,0,11.92,3.1,0
20050505:1936,0,0,0,0,12.03,3.17,0
20050505:2036,0,0,0,0,12.27,3.31,0
20050505:2136,0,0,0,0,12.34,3.38,0
20050505:2236,0,0,0,0,12.44,3.38,0
20050505:2336,107.99,97,0,7.22,13.07,3.31,0
20050506:0036,0,86,0,18.07,14.39,3.45,0
20050506:0136,338.99,92,0,27.58,15.53,3.59,0
20050506:0236,477.99,86,0,34.99,16.54,3.59,0
20050506:0336,566.99,76,0,39.37,17.61,3.59,0
20050506:0436,586.99,69,0,39.88,18.4,3.66,0
20050506:0536,476.99,106,0,36.43,19.01,3.79,0
20050506:0636,370.99,101,0,29.69,19.31,4.34,0
20050506:0736,78,158,0,20.63,18.8,3.79,0
20050506:0836,0,25,0,10.06,17.65,3.38,0
20050506:0936,0,0,0,0,16.4,3.31,0
20050506:1036,0,0,0,0,15.6,3.52,0
20050506:1136,0,0,0,0,15.09,3.59,0
20050506:1236,0,0,0,0,14.61,3.59,0
20050506:1336,0,0,0,0,14.36,3.45,0
20050506:1436,0,0,0,0,14.27,3.24,0
20050506:1536,0,0,0,0,14.09,3.03,0
20050506:1636,0,0,0,0,13.97,2.83,0
20050506:1736,0,0,0,0,14.17,2.83,0
20050506:1836,0,0,0,0,13.45,2.83,0
20050506:1936,0,0,0,0,13.39,2.83,0
20050506:2036,0,0,0,0,13.35,2.83,0
20050506:2136,0,0,0,0,13.34,2.9,0
20050506:2236,0,0,0,0,13.19,2.9,0
20050506:2336,204.99,40,0,7.06,14.23,2.69,0
20050507:0036,219.99,53,0,17.89,16.15,3.52,0
20050507:0136,368.99,70,0,27.37,18.01,3.79,0
20050507:0236,473.99,86,0,34.75,19.34,4,0
20050507:0336,521.99,102,0,39.1,20.15,3.38,0
20050507:0436,490.99,129,0,39.6,20.14,2.97,0
20050507:0536,167,269,0,36.16,20.13,2.97,0
20050507:0636,4,183,0,29.45,19.67,2.76,0
20050507:0736,73,157,0,20.42,19.38,2.48,0
20050507:0836,7,67,0,9.87,18.85,2.48,0
20050507:0936,0,0,0,0,17.79,2.48,0
20050507:1036,0,0,0,0,17.15,2.62,0
20050507:1136,0,0,0,0,16.92,2.62,0
20050507:1236,0,0,0,0,16.91,2.69,0
20050507:1336,0,0,0,0,16.91,2.76,0
20050507:1436,0,0,0,0,16.35,2.83,0
20050507:1536,0,0,0,0,16.01,2.97,0
20050507:1636,0,0,0,0,15.75,3.17,0
20050507:1736,0,0,0,0,15.69,3.24,0
20050507:1836,0,0,0,0,15.16,3.03,0
20050507:1936,0,0,0,0,14.94,2.97,0
20050507:2036,0,0,0,0,14.54,2.9,0
20050507:2136,0,0,0,0,14.26,2.83,0
20050507:2236,0,0,0,0,14.1,2.9,0
20050507:2336,83.34,67.75,0,6.91,14.78,2.69,1
20050508:0036,212.99,55,0,17.71,16.85,3.17,0
20050508:0136,365.99,69,0,27.16,18.92,3.17,0
20050508:0236,469.99,86,0,34.51,20.69,2.83,0
20050508:0336,557.99,76,0,38.83,22.05,2.41,0
20050508:0436,556.99,83,0,39.33,23.01,2.14,0
20050508:0536,544.99,55,0,35.9,23.6,2.07,0
20050508:0636,414.99,66,0,29.21,23.99,2.62,0
20050508:0736,263.99,59,0,20.21,23.68,2.48,0
20050508:0836,87,47,0,9.69,22.33,2.55,0
20050508:0936,0,0,0,0,20.62,2.83,0
20050508:1036,0,0,0,0,19.64,3.03,0
20050508:1136,0,0,0,0,19.05,3.31,0
20050508:1236,0,0,0,0,18.71,3.72,0
20050508:1336,0,0,0,0,18.46,3.93,0
20050508:1436,0,0,0,0,18.2,3.93,0
20050508:1536,0,0,0,0,17.95,3.79,0
20050508:1636,0,0,0,0,17.77,3.59,0
20050508:1736,0,0,0,0,17.64,3.52,0
20050508:1836,0,0,0,0,17.4,3.72,0
20050508:1936,0,0,0,0,17.4,3.86,0
20050508:2036,0,0,0,0,17.29,3.93,0
20050508:2136,0,0,0,0,17.07,3.93,0
20050508:2236,0,0,0,0,16.78,4,0
20050508:2336,150.99,69,0,6.75,16.94,4,0
20050509:0036,179.99,73,0,17.53,17.97,3.52,0
20050509:0136,252.99,136,0,26.95,19.44,3.86,0
20050509:0236,288.99,193,0,34.27,20.93,3.66,0
20050509:0336,493.99,115,0,38.57,22.1,3.38,0
20050509:0436,552.99,82,0,39.06,23.55,3.24,0
20050509:0536,510.99,75,0,35.65,24.07,2.97,0
20050509:0636,425.99,56,0,28.98,23.98,2.83,0
20050509:0736,274.99,49,0,20,23.52,2.34,0
20050509:0836,42,65,0,9.51,22.46,2.55,0
20050509:0936,0,0,0,0,21.02,2.9,0
20050509:1036,0,0,0,0,20.02,3.17,0
20050509:1136,0,0,0,0,19.61,3.45,0
20050509:1236,0,0,0,0,19.35,3.59,0
20050509:1336,0,0,0,0,19.5,3.79,0
20050509:1436,0,0,0,0,19.49,4,0
20050509:1536,0,0,0,0,19.48,4.07,0
20050509:1636,0,0,0,0,19.19,4,0
20050509:1736,0,0,0,0,19,3.93,0
20050509:1836,0,0,0,0,18.51,3.72,0
20050509:1936,0,0,0,0,18.12,3.66,0
20050509:2036,0,0,0,0,18,3.52,0
20050509:2136,0,0,0,0,17.76,3.31,0
20050509:2236,0,0,0,0,17.46,3.17,0
20050509:2336,0,26,0,6.6,17.91,3.03,0
20050510:0036,24,127,0,17.36,19.42,2.83,0
20050510:0136,244.99,138,0,26.74,21.35,3.38,0
20050510:0236,60,265,0,34.03,22.84,3.66,0
20050510:0336,143,291,0,38.31,23.88,4,0
20050510:0436,150,294,0,38.8,24.23,4.21,0
20050510:0536,44,272,0,35.4,24.06,4.07,0
20050510:0636,33,220,0,28.76,24.12,3.1,0
20050510:0736,5,128,0,19.8,23.4,2.97,0
20050510:0836,3,58,0,9.33,22.13,2.69,0
20050510:0936,0,0,0,0,20.97,2.55,0
20050510:1036,0,0,0,0,20.09,2.62,0
20050510:1136,0,0,0,0,19.3,2.69,0
20050510:1236,0,0,0,0,18.75,2.76,0
20050510:1336,0,0,0,0,18.33,2.83,0
20050510:1436,0,0,0,0,18.09,2.97,0
20050510:1536,0,0,0,0,18.06,2.83,0
20050510:1636,0,0,0,0,17.94,2.69,0
20050510:1736,0,0,0,0,17.89,2.83,0
20050510:1836,0,0,0,0,17.92,2.28,0
20050510:1936,0,0,0,0,17.69,2.34,0
20050510:2036,0,0,0,0,17.52,2.28,0
20050510:2136,0,0,0,0,17.45,2.62,0
20050510:2236,0,0,0,0,17.36,2.76,0
20050510:2336,0,23,0,6.45,17.42,1.86,0
20050511:0036,0,31,0,17.18,18.15,2,0
20050511:0136,0,38,0,26.54,18.95,2.55,0
20050511:0236,0,108,0,33.8,19.25,2.83,0
20050511:0336,0,114,0,38.06,19.87,3.38,0
20050511:0436,0,82,0,38.54,20.21,4.07,0
20050511:0536,0,71,0,35.15,19.78,3.93,0
20050511:0636,0,86,0,28.54,18.42,3.38,0
20050511:0736,0,28,0,19.61,18.01,3.66,0
20050511:0836,0,11,0,9.16,16.96,4.28,0
20050511:0936,0,0,0,0,16.48,3.52,0
20050511:1036,0,0,0,0,16.43,3.17,0
20050511:1136,0,0,0,0,16.31,3.38,0
20050511:1236,0,0,0,0,16.27,3.31,0
20050511:1336,0,0,0,0,16.36,2.69,0
20050511:1436,0,0,0,0,16.41,1.72,0
20050511:1536,0,0,0,0,16.4,2.14,0
20050511:1636,0,0,0,0,16.16,2.21,0
20050511:1736,0,0,0,0,15.94,2.07,0
20050511:1836,0,0,0,0,15.71,2.07,0
20050511:1936,0,0,0,0,15.67,1.86,0
20050511:2036,0,0,0,0,15.32,2.34,0
20050511:2136,0,0,0,0,15.3,2.41,0
20050511:2236,0,0,0,0,14.98,2.34,0
20050511:2336,21,108,0,6.3,15.31,2.21,0
20050512:0036,178.99,68,0,17.01,16.79,2.41,0
20050512:0136,312.99,93,0,26.34,17.77,3.66,0
20050512:0236,268.99,196,0,33.57,18.46,4.28,0
20050512:0336,427.99,148,0,37.81,18.65,4.34,0
20050512:0436,336.99,207,0,38.29,18.8,4.76,0
20050512:0536,50,270,0,34.91,18.37,4.83,0
20050512:0636,86,223,0,28.32,18.26,4,0
20050512:0736,64,149,0,19.42,17.91,3.66,0
20050512:0836,0,25,0,8.99,17.27,2.83,0
20050512:0936,0,0,0,0,16.23,2.28,0
20050512:1036,0,0,0,0,15.65,2.07,0
20050512:1136,0,0,0,0,15.29,2,0
20050512:1236,0,0,0,0,14.92,1.93,0
20050512:1336,0,0,0,0,14.43,1.93,0
20050512:1436,0,0,0,0,13.97,1.93,0
20050512:1536,0,0,0,0,13.73,2,0
20050512:1636,0,0,0,0,13.56,1.93,0
20050512:1736,0,0,0,0,13.51,2,0
20050512:1836,0,0,0,0,14.02,2.14,0
20050512:1936,0,0,0,0,13.9,2,0
20050512:2036,0,0,0,0,13.45,1.86,0
20050512:2136,0,0,0,0,13.21,1.86,0
20050512:2236,0,0,0,0,12.85,2,0
20050512:2336,30,109,0,6.15,13.16,1.93,0
20050513:0036,0,75,0,16.83,14.33,2.69,0
20050513:0136,340.99,73,0,26.14,15.69,2.83,0
20050513:0236,441.99,90,0,33.35,16.51,2.76,0
20050513:0336,278.99,230,0,37.56,16.99,2.97,0
20050513:0436,525.99,89,0,38.04,17.39,3.03,0
20050513:0536,493.99,74,0,34.68,16.04,3.59,0
20050513:0636,366.99,84,0,28.11,17.73,2.9,0
20050513:0736,151,114,0,19.24,17.54,3.03,0
20050513:0836,14,63,0,8.83,16.5,3.17,0
20050513:0936,0,0,0,0,15.92,2.21,0
20050513:1036,0,0,0,0,15.61,2.07,0
20050513:1136,0,0,0,0,15.13,2.14,0
20050513:1236,0,0,0,0,14.92,2.21,0
20050513:1336,0,0,0,0,14.89,2.21,0
20050513:1436,0,0,0,0,14.55,2.41,0
20050513:1536,0,0,0,0,14.57,2.55,0
20050513:1636,0,0,0,0,14.62,2.69,0
20050513:1736,0,0,0,0,14.55,2.9,0
20050513:1836,0,0,0,0,14.82,3.03,0
20050513:1936,0,0,0,0,14.7,3.1,0
20050513:2036,0,0,0,0,14.59,3.1,0
20050513:2136,0,0,0,0,14.52,3.1,0
20050513:2236,0,0,0,0,14.45,3.24,0
20050513:2336,45,106,0,6,15.08,3.52,0
20050514:0036,131,91,0,16.66,16.58,3.31,0
20050514:0136,289.99,102,0,25.94,17.95,4.83,0
20050514:0236,223.99,214,0,33.13,19.07,5.03,0
20050514:0336,0,176,0,37.32,19.79,5.24,0
20050514:0436,2,217,0,37.8,19.69,4.97,0
20050514:0536,0,127,0,34.45,19.6,4.76,0
20050514:0636,4,172,0,27.91,18.36,4.83,0
20050514:0736,0,27,0,19.06,18.31,3.86,0
20050514:0836,0,11,0,8.67,18,3.79,0
20050514:0936,0,0,0,0,17.09,3.38,0
20050514:1036,0,0,0,0,17.03,3.03,0
20050514:1136,0,0,0,0,16.76,3.1,0
20050514:1236,0,0,0,0,16.73,3.1,0
20050514:1336,0,0,0,0,16.48,3.17,0
20050514:1436,0,0,0,0,16.45,3.24,0
20050514:1536,0,0,0,0,16.13,3.38,0
20050514:1636,0,0,0,0,15.94,3.38,0
20050514:1736,0,0,0,0,15.9,3.38,0
20050514:1836,0,0,0,0,15.71,3.31,0
20050514:1936,0,0,0,0,15.54,3.38,0
20050514:2036,0,0,0,0,15.61,3.52,0
20050514:2136,0,0,0,0,15.6,3.52,0
20050514:2236,0,0,0,0,15.43,3.45,0
20050514:2336,0,38,0,5.85,15.97,3.52,0
20050515:0036,43,122,0,16.49,17.52,3.31,0
20050515:0136,6,163,0,25.75,19.35,3.45,0
20050515:0236,0,160,0,32.91,21.18,4.07,0
20050515:0336,0,149,0,37.09,21.91,4.21,0
20050515:0436,46,287,0,37.56,21.81,4.28,0
20050515:0536,0,91,0,34.23,21.93,5.1,0
20050515:0636,0,145,0,27.71,19.45,5.66,0
20050515:0736,0,79,0,18.88,18.53,4.83,0
20050515:0836,0,13,0,8.52,17.96,4.62,0
20050515:0936,0,0,0,0,17.64,5.1,0
20050515:1036,0,0,0,0,17.17,5.59,0
20050515:1136,0,0,0,0,17.2,5.45,0
20050515:1236,0,0,0,0,17.19,5.66,0
20050515:1336,0,0,0,0,17.92,5.86,0
20050515:1436,0,0,0,0,18.28,5.66,0
20050515:1536,0,0,0,0,18.36,5.1,0
20050515:1636,0,0,0,0,18.16,4.83,0
20050515:1736,0,0,0,0,18.05,4.97,0
20050515:1836,0,0,0,0,18.82,5.66,0
20050515:1936,0,0,0,0,19.44,6.34,0
20050515:2036,0,0,0,0,19.71,7.52,0
20050515:2136,0,0,0,0,19.31,8.83,0
20050515:2236,0,0,0,0,17.86,9.31,0
20050515:2336,0,19,0,5.7,16.49,6.34,0
20050516:0036,19,117,0,16.33,15.33,8.69,0
20050516:0136,210.99,144,0,25.56,14.32,7.38,0
20050516:0236,111,251,0,32.7,14.41,5.79,0
20050516:0336,292.99,215,0,36.86,16.19,5.17,0
20050516:0436,388.99,167,0,37.33,16.7,5.31,0
20050516:0536,80,268,0,34.01,17.3,5.31,0
20050516:0636,210.99,168,0,27.52,17.54,5.1,0
20050516:0736,89,136,0,18.72,17.24,4.34,0
20050516:0836,5,54,0,8.38,16.72,3.52,0
20050516:0936,0,0,0,0,15.96,2.83,0
20050516:1036,0,0,0,0,15.71,2.41,0
20050516:1136,0,0,0,0,15.23,2.28,0
20050516:1236,0,0,0,0,14.91,2.14,0
20050516:1336,0,0,0,0,14.67,2.14,0
20050516:1436,0,0,0,0,14.38,2.14,0
20050516:1536,0,0,0,0,14.5,2.07,0
20050516:1636,0,0,0,0,14.34,2.07,0
20050516:1736,0,0,0,0,14.11,2,0
20050516:1836,0,0,0,0,13.95,2.07,0
20050516:1936,0,0,0,0,13.69,2.07,0
20050516:2036,0,0,0,0,13.52,2,0
20050516:2136,0,0,0,0,13.12,2.21,0
20050516:2236,0,0,0,0,13.31,2.28,0
20050516:2336,48,64.16,0,5.56,13.77,2.48,0
20050517:0036,2,90,0,16.16,15.57,2.69,0
20050517:0136,15,177,0,25.37,17.32,3.38,0
20050517:0236,21,233,0,32.49,18.22,4.07,0
20050517:0336,2,206,0,36.63,18.57,4.14,0
20050517:0436,2,212,0,37.1,18.78,4,0
20050517:0536,99,264,0,33.8,18.96,3.93,0
20050517:0636,203.99,170,0,27.33,18.97,3.59,0
20050517:0736,76,139,0,18.55,18.48,2.9,0
20050517:0836,0,35,0,8.23,17.5,2.69,0
20050517:0936,0,0,0,0,16.3,2.69,0
20050517:1036,0,0,0,0,15.56,2.62,0
20050517:1136,0,0,0,0,14.86,2.55,0
20050517:1236,0,0,0,0,14.54,2.48,0
20050517:1336,0,0,0,0,14.12,2.48,0
20050517:1436,0,0,0,0,14.11,2.55,0
20050517:1536,0,0,0,0,13.95,2.76,0
20050517:1636,0,0,0,0,14.01,2.9,0
20050517:1736,0,0,0,0,14.1,3.03,0
20050517:1836,0,0,0,0,14.76,3.31,0
20050517:1936,0,0,0,0,15.19,3.38,0
20050517:2036,0,0,0,0,15.3,3.38,0
20050517:2136,0,0,0,0,15.65,3.59,0
20050517:2236,0,0,0,0,15.85,3.45,0
20050517:2336,0,18,0,5.41,16.31,3.52,0
20050518:0036,0,30,0,16,16.98,3.86,0
20050518:0136,0,59,0,25.19,17.48,4.07,0
20050518:0236,1,167,0,32.28,17.92,3.59,0
20050518:0336,0,81,0,36.41,18.21,3.59,0
20050518:0436,0,105,0,36.88,16.95,3.45,0
20050518:0536,0,58,0,33.6,16.86,2.9,0
20050518:0636,0,45,0,27.15,17.35,3.66,0
20050518:0736,0,27,0,18.4,17.67,3.86,0
20050518:0836,0,10,0,8.1,17.98,3.31,0
20050518:0936,0,0,0,0,18.1,4.21,0
20050518:1036,0,0,0,0,17.92,5.03,0
20050518:1136,0,0,0,0,17.52,4.97,0
20050518:1236,0,0,0,0,16.72,4.55,0
20050518:1336,0,0,0,0,15.82,3.03,0
20050518:1436,0,0,0,0,15.37,1.86,0
20050518:1536,0,0,0,0,15.09,0.83,0
20050518:1636,0,0,0,0,15.02,1.72,0
20050518:1736,0,0,0,0,14.75,2.07,0
20050518:1836,0,0,0,0,14.74,2.76,0
20050518:1936,0,0,0,0,15.11,3.03,0
20050518:2036,0,0,0,0,15.23,2.97,0
20050518:2136,0,0,0,0,15.33,2.9,0
20050518:2236,0,0,0,0,15.06,2.55,0
20050518:2336,0,40,0,5.27,15.37,2.14,0
20050519:0036,19,114,0,15.84,16.41,2.07,0
20050519:0136,238.99,122,0,25.01,17.86,3.24,0
20050519:0236,8,209,0,32.08,18.47,4.41,0
20050519:0336,180,261,0,36.2,19.05,5.17,0
20050519:0436,439.99,128,0,36.67,19.32,5.79,0
20050519:0536,152,248,0,33.4,19.24,5.86,0
20050519:0636,315.99,102,0,26.97,18.72,5.45,0
20050519:0736,0,32,0,18.24,18.17,4.69,0
20050519:0836,0,10,0,7.97,17.46,4.21,0
20050519:0936,0,0,0,0,16.94,4,0
20050519:1036,0,0,0,0,16.56,3.93,0
20050519:1136,0,0,0,0,16.49,3.93,0
20050519:1236,0,0,0,0,16.5,3.93,0
20050519:1336,0,0,0,0,16.45,3.93,0
20050519:1436,0,0,0,0,16.28,3.86,0
20050519:1536,0,0,0,0,16.35,3.79,0
20050519:1636,0,0,0,0,16.19,3.66,0
20050519:1736,0,0,0,0,16.02,3.45,0
20050519:1836,0,0,0,0,16.05,3.45,0
20050519:1936,0,0,0,0,15.93,3.17,0
20050519:2036,0,0,0,0,15.65,2.83,0
20050519:2136,0,0,0,0,15.22,2.55,0
20050519:2236,0,0,0,0,14.97,2.21,0
20050519:2336,0,18,0,5.13,15.09,1.79,0
20050520:0036,69,108,0,15.68,16.52,1.52,0
20050520:0136,111,181,0,24.83,17.33,2,0
20050520:0236,151,232,0,31.88,17.64,2.76,0
20050520:0336,251.99,227,0,35.99,18.23,3.31,0
20050520:0436,237.99,239,0,36.46,18.19,3.1,0
20050520:0536,401.99,116,0,33.2,17.52,2.69,0
20050520:0636,282.99,120,0,26.8,19.14,2.55,0
20050520:0736,97,126,0,18.1,18.63,1.59,0
20050520:0836,4,49,0,7.84,17.81,1.52,0
20050520:0936,0,0,0,0,16.55,1.24,0
20050520:1036,0,0,0,0,16.47,0.69,0
20050520:1136,0,0,0,0,14.09,1.52,0
20050520:1236,0,0,0,0,13.31,1.72,0
20050520:1336,0,0,0,0,12.99,1.93,0
20050520:1436,0,0,0,0,13.38,2.07,0
20050520:1536,0,0,0,0,13.69,2.28,0
20050520:1636,0,0,0,0,14.05,2.28,0
20050520:1736,0,0,0,0,14.14,2.48,0
20050520:1836,0,0,0,0,13.98,2.41,0
20050520:1936,0,0,0,0,13.94,2.41,0
20050520:2036,0,0,0,0,13.95,2.34,0
20050520:2136,0,0,0,0,13.98,2.34,0
20050520:2236,0,0,0,0,13.89,2.34,0
20050520:2336,0,22,0,4.99,13.99,2.28,0
20050521:0036,0,20,0,15.53,15.05,2,0
20050521:0136,0,94,0,24.66,16.01,2.55,0
20050521:0236,0,64,0,31.69,16.54,2.34,0
20050521:0336,0,52,0,35.78,16.71,2.28,0
20050521:0436,0,56,0,36.26,16.49,2.48,0
20050521:0536,0,127,0,33.02,16.56,2.62,0
20050521:0636,72,209,0,26.64,19.22,3.1,0
20050521:0736,5,115,0,17.96,18.86,2.48,0
20050521:0836,55,43,0,7.72,17.94,2.34,0
20050521:0936,0,0,0,0,16.79,2.48,0
20050521:1036,0,0,0,0,16.25,2.48,0
20050521:1136,0,0,0,0,15.94,2.55,0
20050521:1236,0,0,0,0,15.54,2.55,0
20050521:1336,0,0,0,0,15.22,2.48,0
20050521:1436,0,0,0,0,15.05,2.34,0
20050521:1536,0,0,0,0,14.79,2.55,0
20050521:1636,0,0,0,0,14.65,2.48,0
20050521:1736,0,0,0,0,14.46,2.48,0
20050521:1836,0,0,0,0,13.94,2.48,0
20050521:1936,0,0,0,0,13.75,2.28,0
20050521:2036,0,0,0,0,13.71,2.21,0
20050521:2136,0,0,0,0,13.74,2.21,0
20050521:2236,0,0,0,0,13.71,2.21,0
20050521:2336,152.99,-15.25,0,4.86,14.3,2.14,0
20050522:0036,170.99,53,0,15.37,15.48,2,0
20050522:0136,318.99,66,0,24.48,17.16,2.48,0
20050522:0236,403.99,93,0,31.5,18.59,2.83,0
20050522:0336,248.99,225,0,35.58,19.17,2.62,0
20050522:0436,502.99,81,0,36.06,19.67,2.69,0
20050522:0536,444.99,85,0,32.84,20.18,2.76,0
20050522:0636,358.99,69,0,26.48,18.29,3.17,0
20050522:0736,205.99,66,0,17.82,17.97,2.83,0
20050522:0836,40,48,0,7.6,17.48,2.62,0
20050522:0936,0,0,0,0,16.61,2.62,0
20050522:1036,0,0,0,0,15.9,2.76,0
20050522:1136,0,0,0,0,15.4,2.83,0
20050522:1236,0,0,0,0,15,2.9,0
20050522:1336,0,0,0,0,14.75,2.9,0
20050522:1436,0,0,0,0,14.69,2.76,0
20050522:1536,0,0,0,0,14.65,2.62,0
20050522:1636,0,0,0,0,14.62,2.55,0
20050522:1736,0,0,0,0,14.53,2.48,0
20050522:1836,0,0,0,0,14.17,2.83,0
20050522:1936,0,0,0,0,14.11,2.41,0
20050522:2036,0,0,0,0,14.1,2.21,0
20050522:2136,0,0,0,0,14.05,2.14,0
20050522:2236,0,0,0,0,14.03,2.07,0
20050522:2336,0,17,0,4.73,14.4,2.41,0
20050523:0036,0,35,0,15.22,15.08,3.31,0
20050523:0136,0,88,0,24.32,16.27,3.31,0
20050523:0236,18,221,0,31.32,17.24,3.31,0
20050523:0336,118,272,0,35.39,17.73,3.17,0
20050523:0436,227.99,238,0,35.87,17.8,3.1,0
20050523:0536,195,224,0,32.66,17.74,3.31,0
20050523:0636,48,206,0,26.32,16.97,3.24,0
20050523:0736,138,103,0,17.69,16.62,2.9,0
20050523:0836,37,48,0,7.49,16.17,2.48,0
20050523:0936,0,0,0,0,15.59,2.28,0
20050523:1036,0,0,0,0,15.27,2.21,0
20050523:1136,0,0,0,0,14.72,2.28,0
20050523:1236,0,0,0,0,14.35,2.28,0
20050523:1336,0,0,0,0,14.05,2.14,0
20050523:1436,0,0,0,0,13.69,2,0
20050523:1536,0,0,0,0,13.39,1.79,0
20050523:1636,0,0,0,0,13.07,1.72,0
20050523:1736,0,0,0,0,12.26,1.79,0
20050523:1836,0,0,0,0,11.5,1.93,0
20050523:1936,0,0,0,0,11.08,2,0
20050523:2036,0,0,0,0,11.21,2,0
20050523:2136,0,0,0,0,11.05,2.14,0
20050523:2236,0,0,0,0,10.97,2.21,0
20050523:2336,52.99,45.29,0,4.59,11.39,2.14,0
20050524:0036,162.99,54,0,15.08,12.86,2.62,0
20050524:0136,295.99,77,0,24.15,14.32,2.9,0
20050524:0236,397.99,92,0,31.14,15.19,3.24,0
20050524:0336,477.99,86,0,35.2,15.85,3.17,0
20050524:0436,496.99,80,0,35.68,16.58,3.03,0
20050524:0536,439.99,83,0,32.49,16.95,3.03,0
20050524:0636,333.99,82,0,26.18,16.44,3.17,0
20050524:0736,179.99,78,0,17.56,16.18,2.83,0
20050524:0836,25,51,0,7.39,15.13,2.41,0
20050524:0936,0,0,0,0,13.72,2.41,0
20050524:1036,0,0,0,0,12.76,2.41,0
20050524:1136,0,0,0,0,12.09,2.48,0
20050524:1236,0,0,0,0,11.73,2.55,0
20050524:1336,0,0,0,0,11.36,2.62,0
20050524:1436,0,0,0,0,11.38,2.69,0
20050524:1536,0,0,0,0,11.25,2.62,0
20050524:1636,0,0,0,0,10.92,2.55,0
20050524:1736,0,0,0,0,10.8,2.55,0
20050524:1836,0,0,0,0,10.52,3.24,0
20050524:1936,0,0,0,0,10.36,3.17,0
20050524:2036,0,0,0,0,10.28,3.52,0
20050524:2136,0,0,0,0,10.28,3.72,0
20050524:2236,0,0,0,0,10.29,3.72,0
20050524:2336,120.99,-9.54,0,4.46,10.85,3.93,0
20050525:0036,159.99,55,0,14.93,12.61,4,0
20050525:0136,309.99,66,0,23.99,14.77,4.41,0
20050525:0236,441.99,61,0,30.96,16.75,4.28,0
20050525:0336,493.99,73,0,35.02,18.36,4.14,0
20050525:0436,531.99,54,0,35.51,19.53,4.07,0
20050525:0536,436.99,83,0,32.33,20.21,3.93,0
20050525:0636,350.99,69,0,26.03,20.51,3.38,0
20050525:0736,195.99,68,0,17.45,20,2.83,0
20050525:0836,33,47,0,7.29,18.59,2.83,0
20050525:0936,0,0,0,0,17.07,2.9,0
20050525:1036,0,0,0,0,16.22,3.1,0
20050525:1136,0,0,0,0,15.71,3.24,0
20050525:1236,0,0,0,0,15.39,3.38,0
20050525:1336,0,0,0,0,15.17,3.45,0
20050525:1436,0,0,0,0,14.97,3.52,0
20050525:1536,0,0,0,0,14.84,3.66,0
20050525:1636,0,0,0,0,14.72,3.79,0
20050525:1736,0,0,0,0,14.61,4.07,0
20050525:1836,0,0,0,0,14.22,4.14,0
20050525:1936,0,0,0,0,14.08,4,0
20050525:2036,0,0,0,0,13.96,3.93,0
20050525:2136,0,0,0,0,13.83,3.72,0
20050525:2236,0,0,0,0,13.67,3.59,0
20050525:2336,6,76.17,0,4.34,13.84,3.38,0
20050526:0036,143.99,62,0,14.79,15.37,2.83,0
20050526:0136,175.99,142,0,23.83,17.41,2.97,0
20050526:0236,282.99,158,0,30.79,19.23,2.62,0
20050526:0336,172,251,0,34.84,20.71,2,0
20050526:0436,234.99,229,0,35.33,21.66,1.38,0
20050526:0536,393.99,109,0,32.17,22.25,1.24,0
20050526:0636,310.99,93,0,25.9,22.55,1.72,0
20050526:0736,172.99,80,0,17.33,22.02,1.59,0
20050526:0836,30,48,0,7.19,20.43,2.21,0
20050526:0936,0,0,0,0,18.33,2.55,0
20050526:1036,0,0,0,0,17.22,2.69,0
20050526:1136,0,0,0,0,16.44,2.83,0
20050526:1236,0,0,0,0,15.81,2.9,0
20050526:1336,0,0,0,0,15.32,3.03,0
20050526:1436,0,0,0,0,14.98,3.24,0
20050526:1536,0,0,0,0,14.77,3.52,0
20050526:1636,0,0,0,0,14.65,3.52,0
20050526:1736,0,0,0,0,14.5,3.52,0
20050526:1836,0,0,0,0,13.94,3.45,0
20050526:1936,0,0,0,0,13.62,3.24,0
20050526:2036,0,0,0,0,13.3,3.24,0
20050526:2136,0,0,0,0,13.03,3.24,0
20050526:2236,0,0,0,0,12.77,3.17,0
20050526:2336,0,37,0,4.21,13.02,3.1,0
20050527:0036,0,41,0,14.65,14.78,2.83,0
20050527:0136,5,148,0,23.68,17.07,2.97,0
20050527:0236,160,217,0,30.62,19.07,2.83,0
20050527:0336,191,242,0,34.67,20.61,2.62,0
20050527:0436,216.99,236,0,35.17,21.67,2.34,0
20050527:0536,171,228,0,32.02,22.2,1.93,0
20050527:0636,59,202,0,25.77,21.93,1.72,0
20050527:0736,27,130,0,17.22,21.27,1.72,0
20050527:0836,0,23,0,7.1,19.66,2.34,0
