time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20080321:2036,0,0,0,0,19.81,3.93,0
20080321:2136,0,0,0,0,19.8,4.21,0
20080321:2236,0,0,0,2.12,20,5.03,1
20080321:2336,0,35,0,14.51,21.07,5.79,0
20080322:0036,20,199,0,26.69,22.61,6,0
20080322:0136,208,280,0,38.08,23.99,5.1,0
20080322:0236,630.99,137,0,47.89,26.11,3.93,0
20080322:0336,768.99,107,0,54.69,27.5,3.17,0
20080322:0436,760.99,127,0,56.53,28.35,3.17,0
20080322:0536,729.99,115,0,52.66,29.02,4.28,0
20080322:0636,499.99,187,0,44.53,29.13,5.1,0
20080322:0736,404,136,0,34.02,28.96,5.45,0
20080322:0836,62,177,0,22.27,28.21,6,0
20080322:0936,64,58,0,9.92,26.97,6.07,0
20080322:1036,0,0,0,0,25.24,6.55,0
20080322:1136,0,0,0,0,23.49,6.69,0
20080322:1236,0,0,0,0,22.09,6.55,0
20080322:1336,0,0,0,0,20.99,6.48,0
20080322:1436,0,0,0,0,20.06,6.21,0
20080322:1536,0,0,0,0,19.28,6,0
20080322:1636,0,0,0,0,18.63,5.79,0
20080322:1736,0,0,0,0,18.1,5.72,0
20080322:1836,0,0,0,0,17.67,5.31,0
20080322:1936,0,0,0,0,17.36,5.45,0
20080322:2036,0,0,0,0,16.92,5.66,0
20080322:2136,0,0,0,0,16.43,5.72,0
20080322:2236,0,0,0,1.98,16.27,5.72,1
20080322:2336,0,123,0,14.35,17.11,6.62,0
20080323:0036,180,180,0,26.51,18.55,7.24,0
20080323:0136,455.99,147,0,37.86,20.12,6.9,0
20080323:0236,579.99,166,0,47.61,21.42,6.55,0
20080323:0336,667.99,169,0,54.33,22.5,6.28,0
20080323:0436,685.99,172,0,56.13,23.32,6.07,0
20080323:0536,644.99,167,0,52.27,23.96,6.07,0
20080323:0636,558.99,146,0,44.18,24.23,6.28,0
20080323:0736,415,126,0,33.7,23.98,6.48,0
20080323:0836,95,167,0,21.98,23.16,6.62,0
20080323:0936,33,66,0,9.64,21.82,6.07,0
20080323:1036,0,0,0,0,20.31,6.14,0
20080323:1136,0,0,0,0,19.02,6.21,0
20080323:1236,0,0,0,0,17.84,6.07,0
20080323:1336,0,0,0,0,16.77,5.93,0
20080323:1436,0,0,0,0,15.82,5.79,0
20080323:1536,0,0,0,0,15.09,5.66,0
20080323:1636,0,0,0,0,14.52,5.59,0
20080323:1736,0,0,0,0,14.04,5.45,0
20080323:1836,0,0,0,0,13.34,5.24,0
20080323:1936,0,0,0,0,13.03,5.31,0
20080323:2036,0,0,0,0,12.75,5.38,0
20080323:2136,0,0,0,0,12.58,5.38,0
20080323:2236,0,0,0,1.83,12.76,5.24,1
20080323:2336,127,177,0,14.19,14.22,5.38,0
20080324:0036,302,112,0,26.33,16.23,6.55,0
20080324:0136,480.99,128,0,37.64,18.32,6.41,0
20080324:0236,622.99,136,0,47.33,20.36,6,0
20080324:0336,703.99,143,0,53.98,22.12,5.72,0
20080324:0436,722.99,145,0,55.73,23.54,5.52,0
20080324:0536,705.99,123,0,51.88,24.48,5.45,0
20080324:0636,598.99,117,0,43.83,24.89,5.79,0
20080324:0736,402,130,0,33.38,24.73,6.14,0
20080324:0836,101,162,0,21.68,23.94,6.34,0
20080324:0936,38,63,0,9.36,22.56,5.52,0
20080324:1036,0,0,0,0,20.95,5.59,0
20080324:1136,0,0,0,0,19.67,5.72,0
20080324:1236,0,0,0,0,18.58,5.72,0
20080324:1336,0,0,0,0,17.6,5.79,0
20080324:1436,0,0,0,0,16.75,5.93,0
20080324:1536,0,0,0,0,16.03,6.07,0
20080324:1636,0,0,0,0,15.44,6.21,0
20080324:1736,0,0,0,0,15,6.28,0
20080324:1836,0,0,0,0,14.44,6.14,0
20080324:1936,0,0,0,0,14.02,6.07,0
20080324:2036,0,0,0,0,13.68,6.07,0
20080324:2136,0,0,0,0,13.39,6.21,0
20080324:2236,0,0,0,1.68,13.42,6.41,1
20080324:2336,27,184,0,14.04,14.67,6.69,0
20080325:0036,88,208,0,26.15,16.88,7.31,0
20080325:0136,239,260,0,37.41,19.35,7.17,0
20080325:0236,485.99,218,0,47.05,21.6,6.76,0
20080325:0336,646.99,176,0,53.63,23.57,6.28,0
20080325:0436,676.99,171,0,55.33,25.04,5.93,0
20080325:0536,622.99,173,0,51.49,26.12,5.66,0
20080325:0636,538.99,151,0,43.47,26.62,6.28,0
20080325:0736,390,134,0,33.06,26.48,6.28,0
20080325:0836,76,166,0,21.38,25.67,6.07,0
20080325:0936,28,62,0,9.07,24.36,5.52,0
20080325:1036,0,0,0,0,22.77,5.52,0
20080325:1136,0,0,0,0,21.67,5.66,0
20080325:1236,0,0,0,0,20.8,6,0
20080325:1336,0,0,0,0,19.91,6.41,0
20080325:1436,0,0,0,0,18.92,6.76,0
20080325:1536,0,0,0,0,17.96,6.9,0
20080325:1636,0,0,0,0,17.19,6.83,0
20080325:1736,0,0,0,0,16.61,6.69,0
20080325:1836,0,0,0,0,16.09,6.62,0
20080325:1936,0,0,0,0,15.63,6.55,0
20080325:2036,0,0,0,0,15.23,6.55,0
20080325:2136,0,0,0,0,14.83,6.62,0
20080325:2236,0,0,0,1.53,14.73,6.62,1
20080325:2336,225,126,0,13.88,15.96,6.76,0
20080326:0036,333,88,0,25.97,18.36,7.31,0
20080326:0136,482.99,122,0,37.19,20.92,7.17,0
20080326:0236,626.99,128,0,46.76,23.26,6.69,0
20080326:0336,721.99,125,0,53.28,25.24,6.14,0
20080326:0436,713.99,143,0,54.93,26.73,5.59,0
20080326:0536,681.99,132,0,51.1,27.68,4.97,0
20080326:0636,576.99,123,0,43.12,28.52,5.03,0
20080326:0736,407.99,119,0,32.73,28.52,4.83,0
20080326:0836,97,158,0,21.08,28.02,4.69,0
20080326:0936,33,59,0,8.79,26.77,4.07,0
20080326:1036,0,0,0,0,25.05,4.14,0
20080326:1136,0,0,0,0,23.82,4.41,0
20080326:1236,0,0,0,0,22.82,4.69,0
20080326:1336,0,0,0,0,21.95,4.97,0
20080326:1436,0,0,0,0,21.24,5.31,0
20080326:1536,0,0,0,0,20.74,5.59,0
20080326:1636,0,0,0,0,20.5,5.66,0
20080326:1736,0,0,0,0,20.16,5.59,0
20080326:1836,0,0,0,0,19.61,5.31,0
20080326:1936,0,0,0,0,19.14,5.24,0
20080326:2036,0,0,0,0,18.71,5.17,0
20080326:2136,0,0,0,0,18.34,5.24,0
20080326:2236,0,0,0,1.39,18.26,5.24,1
20080326:2336,187,145,0,13.72,19.91,5.03,0
20080327:0036,330,87,0,25.78,22.64,5.31,0
20080327:0136,497.99,109,0,36.97,25.29,4.55,0
20080327:0236,646.99,111,0,46.48,27.52,3.52,0
20080327:0336,703.99,133,0,52.92,29,2,0
20080327:0436,721.99,135,0,54.53,29.81,1.03,0
20080327:0536,702.99,114,0,50.71,30.27,1.66,0
20080327:0636,571.99,122,0,42.76,30.73,2.07,0
20080327:0736,365,141,0,32.41,30.62,2.69,0
20080327:0836,88,157,0,20.79,29.93,3.52,0
20080327:0936,23,58,0,8.51,27.82,3.66,0
20080327:1036,0,0,0,0,25.67,3.66,0
20080327:1136,0,0,0,0,24.34,3.45,0
20080327:1236,0,0,0,0,23.23,3.24,0
20080327:1336,0,0,0,0,22.33,3.17,0
20080327:1436,0,0,0,0,21.65,3.38,0
20080327:1536,0,0,0,0,21.08,3.52,0
20080327:1636,0,0,0,0,20.6,3.72,0
20080327:1736,0,0,0,0,20.13,3.79,0
20080327:1836,0,0,0,0,19.5,4,0
20080327:1936,0,0,0,0,19.07,4.21,0
20080327:2036,0,0,0,0,18.75,4.41,0
20080327:2136,0,0,0,0,18.51,4.55,0
20080327:2236,0,0,0,1.24,18.53,4.55,1
20080327:2336,0,34,0,13.57,20.11,4.14,0
20080328:0036,0,74,0,25.6,22.77,4.34,0
20080328:0136,68,295,0,36.75,25.84,3.72,0
20080328:0236,299,309,0,46.2,28.15,3.45,0
20080328:0336,548.99,227,0,52.57,29.25,3.38,0
20080328:0436,329,356,0,54.14,29.95,3.24,0
20080328:0536,376,305,0,50.32,30.09,3.17,0
20080328:0636,555.99,129,0,42.41,30.35,3.52,0
20080328:0736,375,132,0,32.09,30.16,3.79,0
20080328:0836,131,138,0,20.49,29.54,4.14,0
20080328:0936,75,34,0,8.22,28.06,3.79,0
20080328:1036,0,0,0,0,26.18,4,0
20080328:1136,0,0,0,0,24.84,4.55,0
20080328:1236,0,0,0,0,23.66,5.59,0
20080328:1336,0,0,0,0,22.19,6.48,0
20080328:1436,0,0,0,0,20.64,6.9,0
20080328:1536,0,0,0,0,19.32,6.97,0
20080328:1636,0,0,0,0,18.21,6.9,0
20080328:1736,0,0,0,0,17.32,6.9,0
20080328:1836,0,0,0,0,16.58,6.83,0
20080328:1936,0,0,0,0,16.05,6.62,0
20080328:2036,0,0,0,0,15.66,6.55,0
20080328:2136,0,0,0,0,15.3,6.48,0
20080328:2236,0,0,0,1.09,15.18,6.48,1
20080328:2336,144,161,0,13.41,16.38,6.9,0
20080329:0036,294,105,0,25.42,18.69,6.76,0
20080329:0136,462.99,126,0,36.52,21.25,6.28,0
20080329:0236,614.99,126,0,45.91,23.61,5.72,0
20080329:0336,667.99,150,0,52.22,25.48,5.1,0
20080329:0436,711.99,134,0,53.74,26.8,4.41,0
20080329:0536,653.99,138,0,49.93,27.55,3.86,0
20080329:0636,518.99,149,0,42.05,27.8,3.1,0
20080329:0736,342,148,0,31.77,27.84,3.52,0
20080329:0836,71,155,0,20.19,27.36,4.07,0
20080329:0936,10,52,0,7.94,26.03,4.21,0
20080329:1036,0,0,0,0,24.27,4.69,0
20080329:1136,0,0,0,0,22.94,4.97,0
20080329:1236,0,0,0,0,21.85,5.24,0
20080329:1336,0,0,0,0,20.78,5.52,0
20080329:1436,0,0,0,0,19.53,6,0
20080329:1536,0,0,0,0,18.16,6.21,0
20080329:1636,0,0,0,0,16.99,6.28,0
20080329:1736,0,0,0,0,16.1,6.28,0
20080329:1836,0,0,0,0,15.01,6.14,0
20080329:1936,0,0,0,0,14.42,6.07,0
20080329:2036,0,0,0,0,13.99,6.07,0
20080329:2136,0,0,0,0,13.64,6.07,0
20080329:2236,0,0,0,0.95,13.53,6.21,1
20080329:2336,113,171,0,13.25,14.79,6.69,0
20080330:0036,291,104,0,25.23,17.29,6.9,0
20080330:0136,486.99,108,0,36.3,20.09,6.62,0
20080330:0236,598.99,133,0,45.63,22.67,6.14,0
20080330:0336,663.99,149,0,51.87,24.85,5.52,0
20080330:0436,666.99,160,0,53.35,26.43,4.83,0
20080330:0536,647.99,138,0,49.54,27.43,4.21,0
20080330:0636,513.99,148,0,41.7,27.48,3.93,0
20080330:0736,331,150,0,31.45,27.48,4.21,0
20080330:0836,61,155,0,19.9,26.87,4.55,0
20080330:0936,61,36,0,7.66,25.47,4.34,0
20080330:1036,0,0,0,0,23.93,4.62,0
20080330:1136,0,0,0,0,22.75,5.17,0
20080330:1236,0,0,0,0,21.76,5.72,0
20080330:1336,0,0,0,0,20.98,6.07,0
20080330:1436,0,0,0,0,20.2,6.55,0
20080330:1536,0,0,0,0,19.42,6.97,0
20080330:1636,0,0,0,0,18.81,7.17,0
20080330:1736,0,0,0,0,18.43,7.17,0
20080330:1836,0,0,0,0,18,7.03,0
20080330:1936,0,0,0,0,17.8,6.9,0
20080330:2036,0,0,0,0,17.9,6.41,0
20080330:2136,0,0,0,0,17.89,6.28,0
20080330:2236,0,0,0,0.8,18.02,6.28,1
20080330:2336,0,33,0,13.09,18.37,5.93,0
20080331:0036,0,36,0,25.05,17.9,6,0
20080331:0136,0,53,0,36.07,15.77,5.86,0
20080331:0236,0,71,0,45.35,15.15,5.31,0
20080331:0336,0,107,0,51.51,15.1,5.24,0
20080331:0436,0,109,0,52.95,15.31,6.62,0
20080331:0536,0,122,0,49.15,15.51,7.86,0
20080331:0636,0,61,0,41.34,15.89,8.07,0
20080331:0736,0,46,0,31.13,16.05,7.66,0
20080331:0836,0,35,0,19.6,16.03,6.55,0
20080331:0936,0,8,0,7.38,16.04,6.14,0
20080331:1036,0,0,0,0,15.58,7.03,0
20080331:1136,0,0,0,0,15.26,8.48,0
20080331:1236,0,0,0,0,15.19,9.52,0
20080331:1336,0,0,0,0,15.37,9.93,0
20080331:1436,0,0,0,0,15.63,9.72,0
20080331:1536,0,0,0,0,15.94,9.72,0
20080331:1636,0,0,0,0,16.26,9.31,0
20080331:1736,0,0,0,0,16.62,8.34,0
20080331:1836,0,0,0,0,15.8,5.86,0
20080331:1936,0,0,0,0,15.63,5.52,0
20080331:2036,0,0,0,0,15.27,5.24,0
20080331:2136,0,0,0,0,15.19,5.17,0
20080331:2236,0,0,0,0.66,15.11,5.1,1
20080331:2336,117.45,88.1,0,12.93,16.02,5.03,1
20080401:0036,138,181,0,24.87,17.58,7.24,0
20080401:0136,392.99,162,0,35.84,19.08,7.17,0
20080401:0236,86,357,0,45.06,20.25,6.41,0
20080401:0336,342,329,0,51.16,20.71,6.07,0
20080401:0436,477.99,268,0,52.56,20.94,5.79,0
20080401:0536,739.99,70,0,48.77,21.36,5.66,0
20080401:0636,576.99,101,0,40.99,21.01,5.52,0
20080401:0736,474.99,52,0,30.81,20.94,5.38,0
20080401:0836,60,150,0,19.3,20.52,4.83,0
20080401:0936,15,47,0,7.1,19.41,4.28,0
20080401:1036,0,0,0,0,18.33,4,0
20080401:1136,0,0,0,0,17.37,3.86,0
20080401:1236,0,0,0,0,16.75,4.28,0
20080401:1336,0,0,0,0,16.44,4.62,0
20080401:1436,0,0,0,0,15.78,4.69,0
20080401:1536,0,0,0,0,15.21,4.69,0
20080401:1636,0,0,0,0,14.75,4.69,0
20080401:1736,0,0,0,0,14.21,4.48,0
20080401:1836,0,0,0,0,13.36,4.41,0
20080401:1936,0,0,0,0,13.03,4.28,0
20080401:2036,0,0,0,0,12.84,4.34,0
20080401:2136,0,0,0,0,12.79,4.34,0
20080401:2236,0,0,0,0.52,12.86,4.14,1
20080401:2336,72,177,0,12.78,14.01,4.07,0
20080402:0036,301,92,0,24.68,15.05,5.66,0
20080402:0136,134,281,0,35.62,15.86,5.31,0
20080402:0236,551.99,155,0,44.77,17.09,4.97,0
20080402:0336,699.99,117,0,50.81,18.1,4.62,0
20080402:0436,743.99,99,0,52.17,19.06,4.28,0
20080402:0536,760.99,52,0,48.38,19.81,4.07,0
20080402:0636,570.99,101,0,40.64,20.5,3.93,0
20080402:0736,396.99,99,0,30.49,20.7,4,0
20080402:0836,53,148,0,19.01,20.33,3.72,0
20080402:0936,21,44,0,6.82,19.03,3.66,0
20080402:1036,0,0,0,0,17.61,3.72,0
20080402:1136,0,0,0,0,16.75,4.07,0
20080402:1236,0,0,0,0,16.2,4.62,0
20080402:1336,0,0,0,0,15.67,5.03,0
20080402:1436,0,0,0,0,15.07,4.97,0
20080402:1536,0,0,0,0,14.46,4.83,0
20080402:1636,0,0,0,0,13.92,4.55,0
20080402:1736,0,0,0,0,13.46,4.41,0
20080402:1836,0,0,0,0,12.92,4.62,0
20080402:1936,0,0,0,0,12.65,4.69,0
20080402:2036,0,0,0,0,12.49,4.76,0
20080402:2136,0,0,0,0,12.35,4.76,0
20080402:2236,0,0,0,0.37,12.36,4.76,1
20080402:2336,301.99,63,0,12.62,13.55,4.62,0
20080403:0036,369.99,45,0,24.5,15.48,5.31,0
20080403:0136,538.99,63,0,35.39,17.47,5.17,0
20080403:0236,726.99,36,0,44.49,19.2,4.62,0
20080403:0336,735.99,89,0,50.46,20.67,3.86,0
20080403:0436,780.99,70,0,51.78,21.82,3.03,0
20080403:0536,781.99,33,0,48,22.6,2.21,0
20080403:0636,586.99,86,0,40.29,23.15,2.48,0
20080403:0736,445.99,63,0,30.17,23.22,2,0
20080403:0836,58,144,0,18.72,22.77,1.59,0
20080403:0936,28,40,0,6.54,21.43,2.48,0
20080403:1036,0,0,0,0,19.17,2.9,0
20080403:1136,0,0,0,0,17.72,3.03,0
20080403:1236,0,0,0,0,17.13,3.52,0
20080403:1336,0,0,0,0,16.83,4,0
20080403:1436,0,0,0,0,16.66,4.34,0
20080403:1536,0,0,0,0,16.56,4.48,0
20080403:1636,0,0,0,0,16.53,4.62,0
20080403:1736,0,0,0,0,16.51,4.76,0
20080403:1836,0,0,0,0,15.85,4.34,0
20080403:1936,0,0,0,0,15.64,4.21,0
20080403:2036,0,0,0,0,15.59,3.93,0
20080403:2136,0,0,0,0,15.27,3.72,0
20080403:2236,0,0,0,0.23,15.17,3.59,1
20080403:2336,232,104,0,12.46,16.81,3.24,0
20080404:0036,361.99,48,0,24.31,19.42,3.52,0
20080404:0136,533.99,64,0,35.16,21.53,3.59,0
20080404:0236,708.99,45,0,44.2,22.83,3.17,0
20080404:0336,554.99,202,0,50.11,23.64,3.1,0
20080404:0436,579.99,197,0,51.39,24.21,3.31,0
20080404:0536,572.99,168,0,47.62,24.37,2.9,0
20080404:0636,538.99,113,0,39.94,25.28,1.93,0
20080404:0736,431.99,69,0,29.85,24.73,1.86,0
20080404:0836,13,132,0,18.42,23.76,1.79,0
20080404:0936,0,7,0,6.26,22.15,2.14,0
20080404:1036,0,0,0,0,21.06,2.21,0
20080404:1136,0,0,0,0,20.08,2.28,0
20080404:1236,0,0,0,0,19.4,2,0
20080404:1336,0,0,0,0,19.13,1.66,0
20080404:1436,0,0,0,0,18.8,1.24,0
20080404:1536,0,0,0,0,18.62,0.83,0
20080404:1636,0,0,0,0,18.09,0.97,0
20080404:1736,0,0,0,0,17.32,2.28,0
20080404:1836,0,0,0,0,18.39,3.24,0
20080404:1936,0,0,0,0,18.49,3.17,0
20080404:2036,0,0,0,0,18.45,2.62,0
20080404:2136,0,0,0,0,17.88,1.79,0
20080404:2236,0,0,0,0.09,17.97,2,1
20080404:2336,0,31,0,12.3,18.51,1.93,0
20080405:0036,0,35,0,24.12,19.12,1.93,0
20080405:0136,0,59,0,34.93,20.24,2.21,0
20080405:0236,0,168,0,43.91,20.94,2.97,0
20080405:0336,4,288,0,49.76,21.12,3.17,0
20080405:0436,484.99,251,0,51.01,20.99,3.03,0
20080405:0536,639.99,121,0,47.24,21.29,2.62,0
20080405:0636,553.99,100,0,39.59,21.89,2.55,0
20080405:0736,442.99,57,0,29.54,21.96,2.07,0
20080405:0836,45,140,0,18.13,21.52,1.52,0
20080405:0936,0,6,0,5.99,20.84,1.1,0
20080405:1036,0,0,0,0,20.14,1.17,0
20080405:1136,0,0,0,0,19.71,1.03,0
20080405:1236,0,0,0,0,19.51,0.55,0
20080405:1336,0,0,0,0,19.58,0.28,0
20080405:1436,0,0,0,0,19.07,0.62,0
20080405:1536,0,0,0,0,18.57,0.83,0
20080405:1636,0,0,0,0,17.16,1.1,0
20080405:1736,0,0,0,0,16.86,1.03,0
20080405:1836,0,0,0,0,17.45,1.52,0
20080405:1936,0,0,0,0,17.51,1.24,0
20080405:2036,0,0,0,0,18.11,0.97,0
20080405:2136,0,0,0,0,17.19,1.31,0
20080405:2236,0,0,0,0,16.98,1.38,0
20080405:2336,7,147,0,12.14,18.77,1.24,0
20080406:0036,173,155,0,23.94,20.53,2.07,0
20080406:0136,165,263,0,34.7,21.65,3.03,0
20080406:0236,308,282,0,43.63,22.23,3.72,0
20080406:0336,355.99,307,0,49.41,22.55,4.34,0
20080406:0436,157,389,0,50.62,22.7,4.69,0
20080406:0536,105,368,0,46.86,22.29,4.83,0
20080406:0636,130,311,0,39.24,22.2,4.55,0
20080406:0736,8,197,0,29.22,21.54,4.34,0
20080406:0836,0,45,0,17.84,20.96,3.79,0
20080406:0936,0,6,0,5.71,20.07,2.9,0
20080406:1036,0,0,0,0,19.31,2.62,0
20080406:1136,0,0,0,0,18.94,2.41,0
20080406:1236,0,0,0,0,18.66,2.28,0
20080406:1336,0,0,0,0,18.67,2.07,0
20080406:1436,0,0,0,0,18.59,2.14,0
20080406:1536,0,0,0,0,18.82,2.28,0
20080406:1636,0,0,0,0,18.46,2.48,0
20080406:1736,0,0,0,0,18.21,2.48,0
20080406:1836,0,0,0,0,17.45,2.83,0
20080406:1936,0,0,0,0,17.28,2.83,0
20080406:2036,0,0,0,0,16.97,2.83,0
20080406:2136,0,0,0,0,17.31,2.83,0
20080406:2236,0,0,0,0,17.01,2.97,0
20080406:2336,0,31,0,11.99,18.41,3.1,0
20080407:0036,152,162,0,23.75,20.51,4.07,0
20080407:0136,374.99,157,0,34.47,21.9,5.1,0
20080407:0236,542.99,146,0,43.34,22.58,5.86,0
20080407:0336,152,380,0,49.07,22.92,6.21,0
20080407:0436,99,390,0,50.24,22.57,5.93,0
20080407:0536,18,319,0,46.49,22.37,5.72,0
20080407:0636,5,242,0,38.9,22.36,5.66,0
20080407:0736,2,164,0,28.91,22.18,5.31,0
20080407:0836,0,40,0,17.55,21.73,4.34,0
20080407:0936,0,5,0,5.44,21.05,4,0
20080407:1036,0,0,0,0,20.25,3.59,0
20080407:1136,0,0,0,0,19.85,3.59,0
20080407:1236,0,0,0,0,19.09,3.86,0
20080407:1336,0,0,0,0,18.69,3.93,0
20080407:1436,0,0,0,0,19.11,3.38,0
20080407:1536,0,0,0,0,19.27,2.83,0
20080407:1636,0,0,0,0,19.25,2.55,0
20080407:1736,0,0,0,0,18.96,3.52,0
20080407:1836,0,0,0,0,18.24,4.62,0
20080407:1936,0,0,0,0,17.95,3.86,0
20080407:2036,0,0,0,0,17.85,3.38,0
20080407:2136,0,0,0,0,17.26,2.97,0
20080407:2236,0,0,0,0,16.86,2.69,0
20080407:2336,0,51,0,11.83,17.9,2.48,0
20080408:0036,11,165,0,23.56,19.26,3.79,0
20080408:0136,480.99,88,0,34.24,19.95,3.79,0
20080408:0236,527.99,152,0,43.05,20.59,3.31,0
20080408:0336,359.99,299,0,48.72,21.19,3.03,0
20080408:0436,403.99,286,0,49.86,21.5,3.03,0
20080408:0536,510.99,191,0,46.11,21.59,2.9,0
20080408:0636,397.99,185,0,38.55,22.11,2.41,0
20080408:0736,365.99,96,0,28.6,21.81,2.76,0
20080408:0836,38,132,0,17.26,20.96,3.03,0
20080408:0936,37,15.38,0,5.17,19.43,3.17,0
20080408:1036,0,0,0,0,18.19,2.9,0
20080408:1136,0,0,0,0,17.42,2.62,0
20080408:1236,0,0,0,0,16.79,2.48,0
20080408:1336,0,0,0,0,16.07,2.21,0
20080408:1436,0,0,0,0,15.23,1.86,0
20080408:1536,0,0,0,0,14.53,1.72,0
20080408:1636,0,0,0,0,14.23,1.59,0
20080408:1736,0,0,0,0,13.85,1.66,0
20080408:1836,0,0,0,0,13.7,1.66,0
20080408:1936,0,0,0,0,13.44,1.66,0
20080408:2036,0,0,0,0,13.33,1.86,0
20080408:2136,0,0,0,0,13.53,2.28,0
20080408:2236,0,0,0,0,14.31,2.41,0
20080408:2336,306.99,45,0,11.67,16.27,2.14,0
20080409:0036,295.99,79,0,23.38,18.95,2,0
20080409:0136,494.99,76,0,34.01,20.46,1.79,0
20080409:0236,646.99,71,0,42.77,21.27,2,0
20080409:0336,794.99,26,0,48.38,21.85,2.55,0
20080409:0436,267,347,0,49.48,21.98,2.83,0
20080409:0536,196,345,0,45.74,21.96,2.97,0
20080409:0636,623.99,36,0,38.21,21.79,3.52,0
20080409:0736,80,226,0,28.29,21.39,3.38,0
20080409:0836,0,41,0,16.98,20.71,3.03,0
20080409:0936,0,9,0,4.9,19.66,2.55,0
20080409:1036,0,0,0,0,18.73,2.34,0
20080409:1136,0,0,0,0,18.01,2,0
20080409:1236,0,0,0,0,17.02,1.72,0
20080409:1336,0,0,0,0,16.31,2,0
20080409:1436,0,0,0,0,16.22,2.76,0
20080409:1536,0,0,0,0,17.06,3.38,0
20080409:1636,0,0,0,0,18.04,4,0
20080409:1736,0,0,0,0,18.78,4.41,0
20080409:1836,0,0,0,0,19.37,5.03,0
20080409:1936,0,0,0,0,19.36,5.66,0
20080409:2036,0,0,0,0,18.84,5.86,0
20080409:2136,0,0,0,0,18.3,6.21,0
20080409:2236,0,0,0,0,17.73,5.79,0
20080409:2336,0,30,0,11.51,17.86,5.59,0
20080410:0036,0,33,0,23.19,18.26,6.21,0
20080410:0136,396.99,136,0,33.78,18.73,6.21,0
20080410:0236,431.99,204,0,42.48,19.19,6.28,0
20080410:0336,530.99,197,0,48.03,19.38,6.28,0
20080410:0436,105,383,0,49.11,19.55,5.93,0
20080410:0536,533.99,170,0,45.37,19.67,5.66,0
20080410:0636,298,233,0,37.87,20.59,6.34,0
20080410:0736,159,201,0,27.98,20.44,6.41,0
20080410:0836,29,126,0,16.7,19.72,5.45,0
20080410:0936,0,12,0,4.63,18.54,4.69,0
20080410:1036,0,0,0,0,17.83,4.14,0
20080410:1136,0,0,0,0,17.17,3.72,0
20080410:1236,0,0,0,0,16.5,3.59,0
20080410:1336,0,0,0,0,15.76,3.31,0
20080410:1436,0,0,0,0,15.08,3.1,0
20080410:1536,0,0,0,0,14.42,2.9,0
20080410:1636,0,0,0,0,13.8,2.76,0
20080410:1736,0,0,0,0,13.13,2.55,0
20080410:1836,0,0,0,0,12.54,2.83,0
20080410:1936,0,0,0,0,12.11,2.76,0
20080410:2036,0,0,0,0,11.79,2.76,0
20080410:2136,0,0,0,0,11.58,2.83,0
20080410:2236,0,0,0,0,11.56,2.97,0
20080410:2336,51,164,0,11.35,13.44,2.76,0
20080411:0036,263,94,0,23,15.93,3.17,0
20080411:0136,433.99,110,0,33.55,17.28,3.45,0
20080411:0236,625.99,78,0,42.2,18.47,2.69,0
20080411:0336,643.99,121,0,47.69,19.56,2.07,0
20080411:0436,681.99,106,0,48.73,20.49,1.72,0
20080411:0536,679.99,71,0,45.01,21.21,1.59,0
20080411:0636,463.99,134,0,37.53,21.89,2.14,0
20080411:0736,324.99,110,0,27.67,22.02,2.07,0
20080411:0836,32,124,0,16.41,21.39,2.21,0
20080411:0936,0,15,0,4.37,19.52,2.97,0
20080411:1036,0,0,0,0,17.92,3.03,0
20080411:1136,0,0,0,0,16.83,2.97,0
20080411:1236,0,0,0,0,15.95,2.9,0
20080411:1336,0,0,0,0,15.2,2.97,0
20080411:1436,0,0,0,0,14.61,3.03,0
20080411:1536,0,0,0,0,14.16,3.17,0
20080411:1636,0,0,0,0,13.86,3.31,0
20080411:1736,0,0,0,0,13.58,3.24,0
20080411:1836,0,0,0,0,12.52,3.17,0
20080411:1936,0,0,0,0,12.06,3.1,0
20080411:2036,0,0,0,0,11.69,3.24,0
20080411:2136,0,0,0,0,11.65,3.52,0
20080411:2236,0,0,0,0,11.88,3.79,0
20080411:2336,215.99,95,0,11.19,13.8,3.59,0
20080412:0036,302.99,67,0,22.81,16.9,3.79,0
20080412:0136,472.99,82,0,33.32,19.55,3.38,0
20080412:0236,620.99,78,0,41.91,21.64,2.83,0
20080412:0336,663.99,105,0,47.35,23.11,2.28,0
20080412:0436,676.99,106,0,48.36,23.94,1.79,0
20080412:0536,649.99,87,0,44.64,24.31,1.17,0
20080412:0636,495.99,110,0,37.2,24.94,0.55,0
20080412:0736,313.99,113,0,27.37,24.77,1.52,0
20080412:0836,27,122,0,16.14,23.18,2.9,0
20080412:0936,0,7,0,4.11,20.77,3.52,0
20080412:1036,0,0,0,0,19.13,3.66,0
20080412:1136,0,0,0,0,18.06,3.59,0
20080412:1236,0,0,0,0,17.18,3.52,0
20080412:1336,0,0,0,0,16.45,3.38,0
20080412:1436,0,0,0,0,15.93,3.38,0
20080412:1536,0,0,0,0,15.78,3.59,0
20080412:1636,0,0,0,0,15.89,3.86,0
20080412:1736,0,0,0,0,16,4.07,0
20080412:1836,0,0,0,0,15.55,4.28,0
20080412:1936,0,0,0,0,15.6,4.41,0
20080412:2036,0,0,0,0,15.48,4.28,0
20080412:2136,0,0,0,0,15.23,4.07,0
